ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
3004,1,0,99,0,-99
3005,0,0,97,0,-97
3006,0,0,16,0,-16
3007,0,0,24,0,-24
3008,1,1,200,1746,1546
3009,1,1,808,1349,541
3010,0,0,51,0,-51
3011,0,0,27,0,-27
3012,0,0,4,0,-4
3013,1,0,2,0,-2
3014,0,0,8,0,-8
3015,0,0,58,0,-58
3016,1,1,334,2770,2436
3017,1,1,249,1636,1387
3018,0,0,68,0,-68
3019,0,0,13,0,-13
3020,0,0,79,0,-79
3021,0,0,0,0,0
3022,1,1,1144,1527,383
3023,0,0,94,0,-94
3024,1,1,106,2015,1909
3025,0,0,64,0,-64
3026,1,1,1466,1803,337
3027,1,0,1,0,-1
3028,0,0,1,0,-1
3029,1,1,280,1870,1590
3030,1,1,346,1389,1043
3031,0,0,189,0,-189
3032,1,1,391,2051,1660
3033,0,0,37,0,-37
3034,1,0,108,0,-108
3035,1,0,7,0,-7
3036,0,0,2,0,-2
3037,1,1,391,1313,922
3038,1,0,103,0,-103
3039,1,1,402,1324,922
3040,1,1,142,1319,1177
3041,1,1,1075,1212,137
3042,0,0,37,0,-37
3043,0,0,34,0,-34
3044,1,0,107,0,-107
3045,0,0,32,0,-32
3046,0,0,35,0,-35
3047,0,0,51,0,-51
3048,1,1,468,1260,792
3049,0,0,4,0,-4
3050,0,0,13,0,-13
3051,1,0,40,0,-40
3052,0,0,83,0,-83
3053,0,0,15,0,-15
3054,1,0,21,0,-21
3055,1,0,99,0,-99
3056,0,0,9,0,-9
3057,1,1,2003,1293,-710
3058,1,1,540,1340,800
3059,1,0,43,0,-43
3060,0,0,32,0,-32
3061,1,1,83,1264,1181
3062,1,0,4,0,-4
3063,0,0,67,0,-67
3064,1,1,541,2089,1548
3065,1,0,42,0,-42
3066,0,0,66,0,-66
3067,0,0,90,0,-90
3068,1,1,553,1826,1273
3069,0,0,29,0,-29
3070,1,0,5,0,-5
3071,0,0,22,0,-22
3072,1,0,6,0,-6
3073,1,1,1064,1261,197
3074,1,0,6,0,-6
3075,1,1,816,2335,1519
3076,1,1,476,1275,799
3077,0,0,97,0,-97
3078,1,1,814,1303,489
3079,1,1,507,1851,1344
3080,1,0,8,0,-8
3081,0,0,118,0,-118
3082,0,0,119,0,-119
3083,0,0,47,0,-47
3084,0,0,69,0,-69
3085,1,1,235,1243,1008
3086,1,1,773,1306,533
3087,1,0,24,0,-24
3088,1,1,410,1283,873
3089,1,0,49,0,-49
3090,0,0,39,0,-39
3091,0,0,40,0,-40
3092,0,0,243,0,-243
3093,0,0,21,0,-21
3094,0,0,20,0,-20
3095,1,1,430,1223,793
3096,1,1,669,1715,1046
3097,1,0,17,0,-17
3098,1,0,55,0,-55
3099,0,0,116,0,-116
3100,1,1,514,1212,698
3101,1,0,108,0,-108
3102,1,1,1054,1721,667
3103,1,1,221,2018,1797
3104,1,1,426,1363,937
3105,1,0,21,0,-21
3106,1,1,345,2466,2121
3107,1,0,39,0,-39
3108,0,0,26,0,-26
3109,1,0,0,0,0
3110,1,1,797,1698,901
3111,1,0,22,0,-22
3112,1,0,32,0,-32
3113,0,0,58,0,-58
3114,1,0,68,0,-68
3115,1,1,20,2624,2604
3116,0,0,38,0,-38
3117,1,1,193,1481,1288
3118,1,1,213,1961,1748
3119,1,1,611,1541,930
3120,1,0,4,0,-4
3121,1,0,61,0,-61
3122,0,0,11,0,-11
3123,0,0,155,0,-155
3124,0,0,85,0,-85
3125,1,1,1034,1534,500
3126,1,0,7,0,-7
3127,1,1,412,1535,1123
3128,1,1,956,1226,270
3129,1,1,1159,2890,1731
3130,1,1,152,1541,1389
3131,0,0,24,0,-24
3132,0,0,22,0,-22
3133,1,1,471,1515,1044
3134,1,0,46,0,-46
3135,0,0,2,0,-2
3136,1,0,83,0,-83
3137,1,1,373,1355,982
3138,0,0,16,0,-16
3139,0,0,3,0,-3
3140,1,1,1029,1367,338
3141,0,0,30,0,-30
3142,1,0,1,0,-1
3143,0,0,10,0,-10
3144,0,0,9,0,-9
3145,0,0,137,0,-137
3146,1,1,326,1356,1030
3147,0,0,26,0,-26
3148,0,0,18,0,-18
3149,0,0,100,0,-100
3150,1,1,1306,1444,138
3151,1,1,29,1414,1385
3152,1,1,2219,1273,-946
3153,1,0,33,0,-33
3154,0,0,41,0,-41
3155,0,0,32,0,-32
3156,0,0,36,0,-36
3157,1,0,14,0,-14
3158,1,0,94,0,-94
3159,0,0,223,0,-223
3160,1,1,686,1578,892
3161,1,0,66,0,-66
3162,0,0,8,0,-8
3163,0,0,47,0,-47
3164,0,0,40,0,-40
3165,0,0,18,0,-18
3166,1,0,51,0,-51
3167,0,0,12,0,-12
3168,0,0,155,0,-155
3169,1,1,294,1488,1194
3170,0,0,0,0,0
3171,0,0,11,0,-11
3172,1,1,176,1662,1486
3173,1,0,1,0,-1
3174,1,1,274,1652,1378
3175,1,1,357,1625,1268
3176,1,0,63,0,-63
3177,1,0,9,0,-9
3178,1,1,523,1844,1321
3179,0,0,7,0,-7
3180,0,0,6,0,-6
3181,0,0,24,0,-24
3182,1,0,123,0,-123
3183,0,0,54,0,-54
3184,1,1,471,1677,1206
3185,0,0,5,0,-5
3186,1,0,6,0,-6
3187,0,0,25,0,-25
3188,0,0,65,0,-65
3189,1,0,44,0,-44
3190,1,1,257,2240,1983
3191,0,0,99,0,-99
3192,0,0,30,0,-30
3193,1,1,3365,1281,-2084
3194,0,0,110,0,-110
3195,0,0,12,0,-12
3196,0,0,0,0,0
3197,1,1,604,1811,1207
3198,0,0,15,0,-15
3199,1,1,159,1330,1171
3200,0,0,14,0,-14
3201,1,1,1593,3337,1744
3202,0,0,47,0,-47
3203,1,1,630,1409,779
3204,1,1,74,1539,1465
3205,1,0,37,0,-37
3206,1,0,32,0,-32
3207,0,0,7,0,-7
3208,0,0,87,0,-87
3209,0,0,40,0,-40
3210,1,0,7,0,-7
3211,0,0,144,0,-144
3212,0,0,77,0,-77
3213,0,0,1,0,-1
3214,0,0,5,0,-5
3215,0,0,7,0,-7
3216,1,0,31,0,-31
3217,0,0,88,0,-88
3218,1,1,438,2261,1823
3219,1,1,1790,1345,-445
3220,1,1,367,1486,1119
3221,0,0,86,0,-86
3222,1,1,834,1730,896
3223,0,0,177,0,-177
3224,1,1,526,1256,730
3225,0,0,9,0,-9
3226,1,0,75,0,-75
3227,1,1,313,1691,1378
3228,1,1,521,2049,1528
3229,0,0,18,0,-18
3230,1,1,228,1218,990
3231,0,0,13,0,-13
3232,0,0,4,0,-4
3233,1,0,41,0,-41
3234,1,0,16,0,-16
3235,0,0,18,0,-18
3236,1,0,58,0,-58
3237,0,0,201,0,-201
3238,0,0,23,0,-23
3239,0,0,45,0,-45
3240,1,1,330,1454,1124
3241,0,0,105,0,-105
3242,1,1,203,1337,1134
3243,1,0,49,0,-49
3244,1,1,601,1895,1294
3245,1,1,363,3165,2802
3246,0,0,34,0,-34
3247,1,1,383,1803,1420
3248,0,0,42,0,-42
3249,0,0,34,0,-34
3250,1,0,48,0,-48
3251,1,0,10,0,-10
3252,1,0,23,0,-23
3253,1,1,321,1281,960
3254,0,0,31,0,-31
3255,1,1,242,1377,1135
3256,0,0,0,0,0
3257,1,1,885,1563,678
3258,1,0,76,0,-76
3259,1,1,556,3060,2504
3260,1,1,219,1469,1250
3261,1,0,13,0,-13
3262,1,1,322,1848,1526
3263,0,0,88,0,-88
3264,0,0,150,0,-150
3265,1,1,496,1946,1450
3266,1,0,129,0,-129
3267,1,0,89,0,-89
3268,1,1,549,1256,707
3269,1,0,5,0,-5
3270,0,0,86,0,-86
3271,0,0,59,0,-59
3272,1,0,36,0,-36
3273,1,0,19,0,-19
3274,1,0,9,0,-9
3275,1,1,104,1451,1347
3276,0,0,35,0,-35
3277,0,0,68,0,-68
3278,1,0,145,0,-145
3279,1,0,55,0,-55
3280,0,0,73,0,-73
3281,1,0,65,0,-65
3282,0,0,9,0,-9
3283,1,0,4,0,-4
3284,1,0,65,0,-65
3285,1,1,1111,1435,324
3286,1,0,63,0,-63
3287,1,1,118,1455,1337
3288,0,0,49,0,-49
3289,1,1,785,5268,4483
3290,1,1,219,1485,1266
3291,0,0,0,0,0
3292,0,0,60,0,-60
3293,0,0,76,0,-76
3294,1,1,454,2353,1899
3295,1,1,1281,1393,112
3296,1,0,7,0,-7
3297,1,1,279,1857,1578
3298,1,1,266,1430,1164
3299,1,0,7,0,-7
3300,1,0,16,0,-16
3301,1,0,11,0,-11
3302,1,0,100,0,-100
3303,1,0,50,0,-50
3304,0,0,29,0,-29
3305,0,0,84,0,-84
3306,0,0,57,0,-57
3307,1,1,546,1794,1248
3308,1,1,39,1201,1162
3309,0,0,8,0,-8
3310,0,0,34,0,-34
3311,0,0,26,0,-26
3312,0,0,8,0,-8
3313,1,0,3,0,-3
3314,0,0,59,0,-59
3315,1,0,22,0,-22
3316,0,0,39,0,-39
3317,1,1,333,1247,914
3318,0,0,6,0,-6
3319,0,0,22,0,-22
3320,1,0,44,0,-44
3321,1,1,110,1283,1173
3322,1,1,72,1353,1281
3323,0,0,12,0,-12
3324,1,0,105,0,-105
3325,0,0,1,0,-1
3326,1,1,1016,1303,287
3327,1,0,36,0,-36
3328,0,0,26,0,-26
3329,1,1,759,3432,2673
3330,1,0,29,0,-29
3331,0,0,67,0,-67
3332,0,0,30,0,-30
3333,1,1,436,1280,844
3334,1,1,294,1420,1126
3335,0,0,21,0,-21
3336,1,0,2,0,-2
3337,1,1,538,1220,682
3338,1,1,94,1410,1316
3339,1,0,10,0,-10
3340,0,0,73,0,-73
3341,0,0,24,0,-24
3342,0,0,102,0,-102
3343,0,0,39,0,-39
3344,0,0,5,0,-5
3345,1,1,2928,1433,-1495
3346,1,1,354,1360,1006
3347,1,1,260,2238,1978
3348,1,0,151,0,-151
3349,0,0,46,0,-46
3350,0,0,59,0,-59
3351,1,0,60,0,-60
3352,1,1,366,1896,1530
3353,0,0,23,0,-23
3354,1,1,219,1658,1439
3355,1,1,118,1689,1571
3356,1,1,289,3430,3141
3357,1,0,4,0,-4
3358,1,0,28,0,-28
3359,0,0,43,0,-43
3360,1,0,22,0,-22
3361,1,1,237,2281,2044
3362,0,0,2,0,-2
3363,1,0,24,0,-24
3364,0,0,9,0,-9
3365,1,0,1,0,-1
3366,1,1,209,1524,1315
3367,1,1,102,1630,1528
3368,1,0,39,0,-39
3369,1,0,48,0,-48
3370,0,0,23,0,-23
3371,1,1,869,2454,1585
3372,0,0,6,0,-6
3373,1,0,12,0,-12
3374,0,0,16,0,-16
3375,0,0,0,0,0
3376,1,1,934,1224,290
3377,0,0,34,0,-34
3378,1,1,238,1231,993
3379,0,0,59,0,-59
3380,1,1,791,1371,580
3381,1,1,286,1216,930
3382,1,1,1274,1344,70
3383,1,0,121,0,-121
3384,1,1,218,1427,1209
3385,0,0,4,0,-4
3386,1,0,179,0,-179
3387,1,0,44,0,-44
3388,1,1,695,1272,577
3389,1,0,83,0,-83
3390,1,0,0,0,0
3391,1,0,27,0,-27
3392,0,0,60,0,-60
3393,1,1,60,1269,1209
3394,1,0,2,0,-2
3395,0,0,168,0,-168
3396,1,1,435,1817,1382
3397,1,1,69,2655,2586
3398,0,0,16,0,-16
3399,0,0,58,0,-58
3400,1,0,2,0,-2
3401,1,0,7,0,-7
3402,1,1,189,1613,1424
3403,0,0,185,0,-185
3404,0,0,145,0,-145
3405,0,0,4,0,-4
3406,1,1,200,1261,1061
3407,0,0,0,0,0
3408,1,0,92,0,-92
3409,0,0,53,0,-53
3410,0,0,15,0,-15
3411,1,0,27,0,-27
3412,1,0,16,0,-16
3413,1,0,48,0,-48
3414,0,0,23,0,-23
3415,0,0,43,0,-43
3416,1,1,777,1244,467
3417,1,0,78,0,-78
3418,0,0,66,0,-66
3419,1,1,204,3556,3352
3420,1,0,52,0,-52
3421,1,0,49,0,-49
3422,0,0,79,0,-79
3423,1,0,140,0,-140
3424,1,0,15,0,-15
3425,1,0,4,0,-4
3426,1,1,668,1252,584
3427,1,0,30,0,-30
3428,1,1,604,1449,845
3429,0,0,96,0,-96
3430,0,0,8,0,-8
3431,0,0,81,0,-81
3432,1,1,231,1288,1057
3433,0,0,46,0,-46
3434,1,1,379,1332,953
3435,1,1,562,1434,872
3436,1,0,20,0,-20
3437,1,0,47,0,-47
3438,1,1,134,1453,1319
3439,1,1,61,1872,1811
3440,1,0,18,0,-18
3441,1,0,71,0,-71
3442,0,0,19,0,-19
3443,1,1,721,1228,507
3444,0,0,36,0,-36
3445,0,0,98,0,-98
3446,1,0,40,0,-40
3447,1,1,1407,1643,236
3448,1,0,14,0,-14
3449,0,0,1,0,-1
3450,1,0,107,0,-107
3451,1,0,10,0,-10
3452,1,0,62,0,-62
3453,0,0,324,0,-324
3454,0,0,19,0,-19
3455,1,1,839,1394,555
3456,1,0,44,0,-44
3457,1,1,418,1477,1059
3458,0,0,6,0,-6
3459,0,0,154,0,-154
3460,1,1,133,1524,1391
3461,0,0,47,0,-47
3462,1,1,578,1208,630
3463,1,1,1475,1250,-225
3464,0,0,21,0,-21
3465,1,1,334,2837,2503
3466,0,0,34,0,-34
3467,1,1,293,1440,1147
3468,1,0,46,0,-46
3469,0,0,39,0,-39
3470,0,0,3,0,-3
3471,0,0,36,0,-36
3472,1,0,165,0,-165
3473,1,0,64,0,-64
3474,1,1,269,4134,3865
3475,0,0,0,0,0
3476,1,1,1317,1243,-74
3477,1,0,58,0,-58
3478,1,1,143,1398,1255
3479,1,0,111,0,-111
3480,0,0,48,0,-48
3481,1,0,1,0,-1
3482,0,0,17,0,-17
3483,1,1,479,1383,904
3484,1,1,77,1345,1268
3485,0,0,21,0,-21
3486,0,0,20,0,-20
3487,0,0,25,0,-25
3488,0,0,86,0,-86
3489,1,1,568,1270,702
3490,1,0,17,0,-17
3491,1,1,229,1250,1021
3492,1,0,112,0,-112
3493,0,0,18,0,-18
3494,0,0,104,0,-104
3495,0,0,49,0,-49
3496,1,1,226,1615,1389
3497,1,1,523,1255,732
3498,1,1,381,5685,5304
3499,0,0,41,0,-41
3500,1,1,363,2095,1732
3501,0,0,70,0,-70
3502,1,1,157,1886,1729
3503,1,1,561,1642,1081
3504,0,0,67,0,-67
3505,1,1,176,1378,1202
3506,0,0,11,0,-11
3507,1,0,34,0,-34
3508,1,0,29,0,-29
3509,1,0,194,0,-194
3510,1,0,306,0,-306
3511,1,1,594,1457,863
3512,1,1,376,3302,2926
3513,0,0,2,0,-2
3514,1,1,32,1782,1750
3515,1,0,18,0,-18
3516,1,0,3,0,-3
3517,1,0,15,0,-15
3518,0,0,144,0,-144
3519,1,1,440,2479,2039
3520,1,0,86,0,-86
3521,1,0,30,0,-30
3522,0,0,47,0,-47
3523,1,0,28,0,-28
3524,1,0,22,0,-22
3525,0,0,0,0,0
3526,0,0,0,0,0
3527,0,0,1,0,-1
3528,0,0,60,0,-60
3529,1,0,211,0,-211
3530,0,0,42,0,-42
3531,1,0,4,0,-4
3532,1,0,40,0,-40
3533,1,0,110,0,-110
3534,1,0,16,0,-16
3535,0,0,7,0,-7
3536,1,0,105,0,-105
3537,0,0,6,0,-6
3538,1,1,893,1252,359
3539,1,1,232,1252,1020
3540,1,0,54,0,-54
3541,0,0,17,0,-17
3542,0,0,40,0,-40
3543,0,0,194,0,-194
3544,1,1,707,1540,833
3545,0,0,0,0,0
3546,1,1,254,3440,3186
3547,0,0,116,0,-116
3548,1,1,607,1321,714
3549,0,0,311,0,-311
3550,0,0,3,0,-3
3551,1,1,694,2456,1762
3552,1,0,13,0,-13
3553,0,0,93,0,-93
3554,0,0,30,0,-30
3555,0,0,75,0,-75
3556,1,0,28,0,-28
3557,1,1,898,1303,405
3558,0,0,23,0,-23
3559,1,0,62,0,-62
3560,1,1,332,2731,2399
3561,1,1,13,1764,1751
3562,0,0,42,0,-42
3563,1,0,50,0,-50
3564,0,0,80,0,-80
3565,0,0,27,0,-27
3566,1,1,177,2170,1993
3567,1,1,816,1823,1007
3568,0,0,33,0,-33
3569,0,0,60,0,-60
3570,1,1,426,1516,1090
3571,1,0,86,0,-86
3572,1,1,378,1317,939
3573,1,1,222,3817,3595
3574,0,0,41,0,-41
3575,0,0,15,0,-15
3576,1,0,11,0,-11
3577,1,0,40,0,-40
3578,0,0,54,0,-54
3579,1,1,892,3026,2134
3580,1,0,45,0,-45
3581,0,0,34,0,-34
3582,0,0,90,0,-90
3583,0,0,149,0,-149
3584,1,0,35,0,-35
3585,1,1,309,1893,1584
3586,0,0,147,0,-147
3587,1,0,17,0,-17
3588,0,0,28,0,-28
3589,0,0,35,0,-35
3590,1,1,576,1413,837
3591,0,0,21,0,-21
3592,1,1,424,1245,821
3593,0,0,0,0,0
3594,0,0,116,0,-116
3595,1,1,197,1214,1017
3596,0,0,9,0,-9
3597,0,0,67,0,-67
3598,1,0,2,0,-2
3599,0,0,25,0,-25
3600,1,0,11,0,-11
3601,1,0,12,0,-12
3602,0,0,2,0,-2
3603,1,1,732,1308,576
3604,0,0,6,0,-6
3605,0,0,149,0,-149
3606,0,0,18,0,-18
3607,1,0,12,0,-12
3608,1,1,91,1646,1555
3609,1,1,586,2728,2142
3610,1,1,343,2455,2112
3611,1,1,369,1512,1143
3612,1,0,181,0,-181
3613,0,0,46,0,-46
3614,0,0,96,0,-96
3615,1,0,57,0,-57
3616,0,0,37,0,-37
3617,0,0,8,0,-8
3618,1,1,263,1273,1010
3619,0,0,1,0,-1
3620,1,0,60,0,-60
3621,1,1,289,1228,939
3622,1,0,27,0,-27
3623,1,0,28,0,-28
3624,1,0,12,0,-12
3625,1,0,40,0,-40
3626,0,0,45,0,-45
3627,1,1,210,1483,1273
3628,0,0,18,0,-18
3629,1,1,361,1302,941
3630,1,0,7,0,-7
3631,1,1,205,1539,1334
3632,0,0,25,0,-25
3633,0,0,17,0,-17
3634,1,0,50,0,-50
3635,0,0,82,0,-82
3636,0,0,58,0,-58
3637,1,0,1,0,-1
3638,1,1,243,1246,1003
3639,0,0,106,0,-106
3640,1,1,917,2431,1514
3641,1,0,25,0,-25
3642,0,0,66,0,-66
3643,0,0,44,0,-44
3644,0,0,20,0,-20
3645,0,0,28,0,-28
3646,0,0,16,0,-16
3647,1,1,852,1267,415
3648,1,0,174,0,-174
3649,1,0,5,0,-5
3650,1,1,1243,1341,98
3651,1,0,2,0,-2
3652,1,1,165,1246,1081
3653,0,0,8,0,-8
3654,1,1,961,1402,441
3655,1,1,379,1286,907
3656,1,0,6,0,-6
3657,1,0,49,0,-49
3658,0,0,0,0,0
3659,0,0,18,0,-18
3660,1,0,80,0,-80
3661,0,0,40,0,-40
3662,1,1,410,1649,1239
3663,1,1,255,1236,981
3664,0,0,6,0,-6
3665,1,1,883,1634,751
3666,0,0,32,0,-32
3667,0,0,47,0,-47
3668,1,1,718,1206,488
3669,1,0,19,0,-19
3670,0,0,86,0,-86
3671,1,1,279,5722,5443
3672,1,0,1,0,-1
3673,1,1,884,1272,388
3674,1,1,1282,1647,365
3675,1,1,695,1223,528
3676,0,0,25,0,-25
3677,1,0,25,0,-25
3678,1,1,284,1219,935
3679,1,1,222,1346,1124
3680,0,0,16,0,-16
3681,1,0,123,0,-123
3682,1,0,107,0,-107
3683,1,1,63,1454,1391
3684,0,0,8,0,-8
3685,1,0,40,0,-40
3686,1,0,30,0,-30
3687,1,1,602,2111,1509
3688,1,0,31,0,-31
3689,1,0,27,0,-27
3690,0,0,16,0,-16
3691,1,1,202,2362,2160
3692,0,0,154,0,-154
3693,0,0,0,0,0
3694,0,0,91,0,-91
3695,0,0,50,0,-50
3696,0,0,8,0,-8
3697,1,0,62,0,-62
3698,0,0,7,0,-7
3699,0,0,11,0,-11
3700,0,0,32,0,-32
3701,1,0,54,0,-54
3702,1,1,279,2848,2569
3703,1,1,13,1222,1209
3704,0,0,34,0,-34
3705,0,0,122,0,-122
3706,1,1,441,1276,835
3707,1,1,282,1734,1452
3708,1,0,15,0,-15
3709,1,1,2121,1209,-912
3710,1,0,20,0,-20
3711,1,1,474,1959,1485
3712,1,1,574,1549,975
3713,1,0,61,0,-61
3714,1,1,629,1215,586
3715,1,1,43,1513,1470
3716,1,0,3,0,-3
3717,0,0,9,0,-9
3718,1,0,77,0,-77
3719,0,0,126,0,-126
3720,1,0,82,0,-82
3721,0,0,0,0,0
3722,1,1,734,1320,586
3723,1,1,464,1326,862
3724,1,1,1499,1578,79
3725,0,0,50,0,-50
3726,1,0,14,0,-14
3727,1,0,0,0,0
3728,0,0,40,0,-40
3729,1,1,355,1384,1029
3730,1,0,21,0,-21
3731,1,1,416,1638,1222
3732,0,0,112,0,-112
3733,1,0,33,0,-33
3734,1,0,119,0,-119
3735,1,0,8,0,-8
3736,1,1,192,2036,1844
3737,1,0,106,0,-106
3738,1,1,227,2039,1812
3739,1,1,693,1825,1132
3740,0,0,45,0,-45
3741,1,1,532,1670,1138
3742,1,1,519,2770,2251
3743,0,0,50,0,-50
3744,1,1,662,1573,911
3745,0,0,26,0,-26
3746,1,1,450,1220,770
3747,0,0,5,0,-5
3748,1,0,59,0,-59
3749,1,0,35,0,-35
3750,1,1,150,1780,1630
3751,1,1,422,1670,1248
3752,1,1,1219,1876,657
3753,1,0,69,0,-69
3754,1,1,693,1839,1146
3755,0,0,66,0,-66
3756,0,0,55,0,-55
3757,1,1,207,1454,1247
3758,1,0,42,0,-42
3759,1,0,17,0,-17
3760,0,0,23,0,-23
3761,1,1,8,1888,1880
3762,0,0,11,0,-11
3763,1,1,701,1472,771
3764,0,0,93,0,-93
3765,1,0,98,0,-98
3766,0,0,82,0,-82
3767,1,1,92,1253,1161
3768,1,0,44,0,-44
3769,0,0,83,0,-83
3770,0,0,15,0,-15
3771,0,0,13,0,-13
3772,0,0,38,0,-38
3773,1,1,62,1279,1217
3774,1,0,60,0,-60
3775,1,1,353,1243,890
3776,1,0,48,0,-48
3777,1,0,10,0,-10
3778,1,1,774,1260,486
3779,0,0,25,0,-25
3780,1,0,11,0,-11
3781,0,0,17,0,-17
3782,0,0,1,0,-1
3783,1,1,369,1214,845
3784,0,0,3,0,-3
3785,1,1,329,1334,1005
3786,1,0,59,0,-59
3787,0,0,1,0,-1
3788,1,0,26,0,-26
3789,0,0,3,0,-3
3790,1,1,367,1981,1614
3791,0,0,32,0,-32
3792,1,0,36,0,-36
3793,0,0,10,0,-10
3794,1,0,59,0,-59
3795,1,1,127,1480,1353
3796,1,1,114,1482,1368
3797,0,0,68,0,-68
3798,0,0,52,0,-52
3799,1,0,86,0,-86
3800,0,0,120,0,-120
3801,1,1,323,2266,1943
3802,1,0,101,0,-101
3803,0,0,61,0,-61
3804,1,1,265,1265,1000
3805,0,0,29,0,-29
3806,1,0,138,0,-138
3807,0,0,88,0,-88
3808,0,0,15,0,-15
3809,0,0,18,0,-18
3810,1,1,357,1460,1103
3811,1,1,1233,1278,45
3812,1,0,0,0,0
3813,0,0,1,0,-1
3814,1,0,1,0,-1
3815,0,0,28,0,-28
3816,0,0,53,0,-53
3817,1,1,498,1380,882
3818,1,1,269,1595,1326
3819,0,0,163,0,-163
3820,1,0,3,0,-3
3821,1,1,880,1602,722
3822,1,0,49,0,-49
3823,1,1,181,1302,1121
3824,1,1,678,1257,579
3825,1,0,10,0,-10
3826,1,0,3,0,-3
3827,0,0,105,0,-105
3828,1,1,578,1289,711
3829,0,0,28,0,-28
3830,1,1,244,1523,1279
3831,1,0,8,0,-8
3832,0,0,15,0,-15
3833,1,0,10,0,-10
3834,1,1,1603,1247,-356
3835,0,0,18,0,-18
3836,0,0,37,0,-37
3837,0,0,47,0,-47
3838,0,0,210,0,-210
3839,1,1,1588,1684,96
3840,0,0,55,0,-55
3841,1,1,182,1550,1368
3842,1,1,137,1574,1437
3843,0,0,105,0,-105
3844,0,0,63,0,-63
3845,0,0,4,0,-4
3846,0,0,5,0,-5
3847,1,1,200,2683,2483
3848,1,0,36,0,-36
3849,0,0,20,0,-20
3850,0,0,3,0,-3
3851,0,0,20,0,-20
3852,1,1,79,1335,1256
3853,1,0,33,0,-33
3854,1,1,150,2112,1962
3855,1,0,38,0,-38
3856,1,1,1077,1658,581
3857,1,0,9,0,-9
3858,1,1,1189,1341,152
3859,1,0,51,0,-51
3860,1,0,1,0,-1
3861,0,0,95,0,-95
3862,0,0,141,0,-141
3863,0,0,3,0,-3
3864,0,0,122,0,-122
3865,0,0,61,0,-61
3866,0,0,109,0,-109
3867,1,0,10,0,-10
3868,0,0,129,0,-129
3869,1,0,110,0,-110
3870,1,0,122,0,-122
3871,0,0,6,0,-6
3872,0,0,170,0,-170
3873,0,0,25,0,-25
3874,0,0,62,0,-62
3875,0,0,0,0,0
3876,1,1,319,2493,2174
3877,1,1,412,1859,1447
3878,1,1,436,1208,772
3879,0,0,24,0,-24
3880,0,0,9,0,-9
3881,0,0,10,0,-10
3882,1,0,26,0,-26
3883,1,1,197,5268,5071
3884,1,1,1508,1252,-256
3885,0,0,279,0,-279
3886,0,0,23,0,-23
3887,1,1,84,1360,1276
3888,0,0,5,0,-5
3889,0,0,16,0,-16
3890,1,1,255,1547,1292
3891,1,1,179,1286,1107
3892,0,0,4,0,-4
3893,1,1,348,1215,867
3894,0,0,42,0,-42
3895,1,1,941,1368,427
3896,1,0,67,0,-67
3897,1,0,106,0,-106
3898,1,1,371,1773,1402
3899,0,0,54,0,-54
3900,0,0,9,0,-9
3901,1,0,19,0,-19
3902,0,0,112,0,-112
3903,1,0,35,0,-35
3904,1,1,1108,2680,1572
3905,1,0,25,0,-25
3906,1,1,189,1415,1226
3907,0,0,97,0,-97
3908,1,1,409,1472,1063
3909,1,1,457,1296,839
3910,1,1,221,2571,2350
3911,1,1,2541,1307,-1234
3912,1,1,98,1384,1286
3913,0,0,128,0,-128
3914,1,0,16,0,-16
3915,1,1,685,1366,681
3916,0,0,31,0,-31
3917,1,0,18,0,-18
3918,1,1,481,1217,736
3919,1,1,459,1330,871
3920,1,0,64,0,-64
3921,1,0,83,0,-83
3922,1,1,341,1452,1111
3923,0,0,38,0,-38
3924,1,0,15,0,-15
3925,1,1,310,2077,1767
3926,0,0,16,0,-16
3927,0,0,101,0,-101
3928,1,1,717,1228,511
3929,0,0,120,0,-120
3930,1,0,48,0,-48
3931,1,1,285,1255,970
3932,1,1,126,1887,1761
3933,1,0,0,0,0
3934,1,0,6,0,-6
3935,1,1,346,1300,954
3936,0,0,10,0,-10
3937,1,1,83,1709,1626
3938,1,1,213,1603,1390
3939,0,0,56,0,-56
3940,0,0,8,0,-8
3941,1,0,8,0,-8
3942,1,0,66,0,-66
3943,0,0,50,0,-50
3944,0,0,13,0,-13
3945,1,0,15,0,-15
3946,1,1,544,1236,692
3947,1,0,41,0,-41
3948,0,0,73,0,-73
3949,1,1,1460,1894,434
3950,0,0,8,0,-8
3951,0,0,61,0,-61
3952,1,0,3,0,-3
3953,1,1,2006,1780,-226
3954,0,0,27,0,-27
3955,0,0,31,0,-31
3956,1,0,50,0,-50
3957,0,0,105,0,-105
3958,1,1,182,2280,2098
3959,0,0,98,0,-98
3960,1,1,307,1482,1175
3961,1,1,154,1229,1075
3962,1,1,539,1245,706
3963,1,1,336,1334,998
3964,1,1,446,1225,779
3965,1,0,34,0,-34
3966,1,1,1092,1217,125
3967,0,0,17,0,-17
3968,1,0,8,0,-8
3969,1,1,352,1393,1041
3970,1,0,26,0,-26
3971,1,0,29,0,-29
3972,1,0,7,0,-7
3973,1,1,600,2063,1463
3974,1,0,10,0,-10
3975,1,0,11,0,-11
3976,1,0,11,0,-11
3977,0,0,4,0,-4
3978,0,0,87,0,-87
3979,0,0,45,0,-45
3980,0,0,11,0,-11
3981,0,0,92,0,-92
3982,1,1,29,1526,1497
3983,1,0,120,0,-120
3984,1,1,336,1345,1009
3985,1,0,25,0,-25
