ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
3013,0,0,22,0,-22
3014,0,0,0,0,0
3015,1,0,63,0,-63
3016,1,1,1355,1380,25
3017,0,0,48,0,-48
3018,1,1,426,1336,910
3019,1,0,60,0,-60
3020,1,1,833,1290,457
3021,0,0,100,0,-100
3022,1,1,448,1261,813
3023,0,0,103,0,-103
3024,1,1,805,1271,466
3025,0,0,17,0,-17
3026,1,0,30,0,-30
3027,0,0,45,0,-45
3028,0,0,7,0,-7
3029,0,0,62,0,-62
3030,0,0,130,0,-130
3031,1,1,839,1259,420
3032,1,1,464,2525,2061
3033,0,0,27,0,-27
3034,1,1,795,1393,598
3035,0,0,16,0,-16
3036,0,0,105,0,-105
3037,1,1,531,1230,699
3038,1,0,25,0,-25
3039,0,0,34,0,-34
3040,1,1,455,1866,1411
3041,0,0,78,0,-78
3042,1,1,487,1328,841
3043,1,0,1,0,-1
3044,1,1,378,1441,1063
3045,0,0,11,0,-11
3046,1,0,7,0,-7
3047,0,0,35,0,-35
3048,1,0,13,0,-13
3049,1,1,853,2094,1241
3050,0,0,50,0,-50
3051,0,0,1,0,-1
3052,1,0,44,0,-44
3053,1,1,345,1366,1021
3054,1,1,1482,1348,-134
3055,1,0,6,0,-6
3056,0,0,13,0,-13
3057,0,0,51,0,-51
3058,0,0,55,0,-55
3059,0,0,0,0,0
3060,1,1,172,1771,1599
3061,1,0,95,0,-95
3062,0,0,19,0,-19
3063,1,0,1,0,-1
3064,1,1,149,1306,1157
3065,1,1,165,1315,1150
3066,1,0,11,0,-11
3067,1,0,24,0,-24
3068,1,0,27,0,-27
3069,0,0,17,0,-17
3070,0,0,36,0,-36
3071,1,1,154,1237,1083
3072,1,0,162,0,-162
3073,0,0,31,0,-31
3074,0,0,64,0,-64
3075,0,0,6,0,-6
3076,1,1,1241,1461,220
3077,0,0,182,0,-182
3078,0,0,92,0,-92
3079,1,0,35,0,-35
3080,1,1,162,1213,1051
3081,0,0,5,0,-5
3082,1,0,6,0,-6
3083,0,0,189,0,-189
3084,1,1,600,1241,641
3085,1,1,290,1552,1262
3086,1,1,338,1616,1278
3087,0,0,54,0,-54
3088,1,1,357,1200,843
3089,1,0,35,0,-35
3090,0,0,72,0,-72
3091,0,0,46,0,-46
3092,1,1,136,1968,1832
3093,0,0,33,0,-33
3094,0,0,3,0,-3
3095,1,0,13,0,-13
3096,1,0,37,0,-37
3097,1,1,162,1208,1046
3098,1,1,159,1388,1229
3099,0,0,11,0,-11
3100,1,0,12,0,-12
3101,1,0,75,0,-75
3102,1,0,14,0,-14
3103,0,0,7,0,-7
3104,1,1,456,1451,995
3105,1,0,22,0,-22
3106,1,1,176,1444,1268
3107,1,0,9,0,-9
3108,0,0,143,0,-143
3109,1,1,541,1739,1198
3110,0,0,133,0,-133
3111,0,0,97,0,-97
3112,1,1,146,2398,2252
3113,0,0,14,0,-14
3114,0,0,207,0,-207
3115,1,1,962,1521,559
3116,1,0,57,0,-57
3117,1,1,677,1320,643
3118,0,0,8,0,-8
3119,0,0,77,0,-77
3120,0,0,41,0,-41
3121,1,0,30,0,-30
3122,1,0,2,0,-2
3123,1,0,16,0,-16
3124,1,1,1200,1207,7
3125,0,0,64,0,-64
3126,1,0,81,0,-81
3127,1,1,1007,1380,373
3128,1,1,131,1228,1097
3129,1,0,10,0,-10
3130,0,0,220,0,-220
3131,0,0,164,0,-164
3132,1,0,55,0,-55
3133,1,1,187,2142,1955
3134,1,1,493,1315,822
3135,0,0,49,0,-49
3136,1,0,16,0,-16
3137,1,0,27,0,-27
3138,0,0,103,0,-103
3139,0,0,146,0,-146
3140,0,0,22,0,-22
3141,1,0,118,0,-118
3142,1,1,59,1629,1570
3143,0,0,62,0,-62
3144,1,0,39,0,-39
3145,0,0,35,0,-35
3146,0,0,133,0,-133
3147,0,0,55,0,-55
3148,1,0,66,0,-66
3149,0,0,47,0,-47
3150,1,0,33,0,-33
3151,0,0,4,0,-4
3152,0,0,21,0,-21
3153,1,0,4,0,-4
3154,0,0,4,0,-4
3155,0,0,1,0,-1
3156,0,0,9,0,-9
3157,0,0,11,0,-11
3158,0,0,94,0,-94
3159,1,0,10,0,-10
3160,1,1,597,1328,731
3161,0,0,60,0,-60
3162,0,0,61,0,-61
3163,1,0,10,0,-10
3164,0,0,240,0,-240
3165,0,0,15,0,-15
3166,1,0,172,0,-172
3167,1,0,16,0,-16
3168,1,1,852,1405,553
3169,0,0,54,0,-54
3170,0,0,95,0,-95
3171,1,1,106,1298,1192
3172,0,0,109,0,-109
3173,0,0,44,0,-44
3174,1,1,872,2490,1618
3175,0,0,60,0,-60
3176,1,1,512,1321,809
3177,1,0,172,0,-172
3178,1,1,977,1585,608
3179,0,0,9,0,-9
3180,1,1,764,1913,1149
3181,1,1,286,1248,962
3182,0,0,29,0,-29
3183,0,0,8,0,-8
3184,1,0,17,0,-17
3185,0,0,22,0,-22
3186,0,0,45,0,-45
3187,1,0,31,0,-31
3188,1,0,43,0,-43
3189,0,0,146,0,-146
3190,1,0,187,0,-187
3191,0,0,33,0,-33
3192,1,1,616,1489,873
3193,1,0,35,0,-35
3194,1,1,152,1376,1224
3195,1,0,83,0,-83
3196,1,1,12,1203,1191
3197,0,0,175,0,-175
3198,1,0,50,0,-50
3199,1,1,179,1645,1466
3200,0,0,22,0,-22
3201,1,0,68,0,-68
3202,1,0,78,0,-78
3203,1,1,937,1695,758
3204,1,0,42,0,-42
3205,1,0,73,0,-73
3206,0,0,147,0,-147
3207,0,0,147,0,-147
3208,1,0,52,0,-52
3209,1,1,1224,1331,107
3210,1,0,27,0,-27
3211,0,0,27,0,-27
3212,1,0,19,0,-19
3213,0,0,58,0,-58
3214,1,0,12,0,-12
3215,1,1,927,1388,461
3216,0,0,116,0,-116
3217,1,0,40,0,-40
3218,1,1,2133,1633,-500
3219,0,0,102,0,-102
3220,1,0,24,0,-24
3221,1,1,410,1333,923
3222,0,0,111,0,-111
3223,1,0,35,0,-35
3224,0,0,42,0,-42
3225,1,1,331,1470,1139
3226,1,1,270,1256,986
3227,1,1,814,1708,894
3228,1,1,623,1283,660
3229,0,0,31,0,-31
3230,1,1,811,1217,406
3231,1,0,84,0,-84
3232,1,0,38,0,-38
3233,0,0,45,0,-45
3234,1,1,476,1345,869
3235,1,1,178,1527,1349
3236,1,0,43,0,-43
3237,1,1,1366,1593,227
3238,1,0,23,0,-23
3239,1,0,13,0,-13
3240,1,0,78,0,-78
3241,0,0,18,0,-18
3242,1,0,68,0,-68
3243,0,0,16,0,-16
3244,1,1,51,1737,1686
3245,0,0,2,0,-2
3246,0,0,60,0,-60
3247,1,1,62,1399,1337
3248,1,0,14,0,-14
3249,1,1,52,1238,1186
3250,1,1,657,1233,576
3251,1,0,1,0,-1
3252,0,0,4,0,-4
3253,1,1,260,1812,1552
3254,1,0,65,0,-65
3255,1,1,475,1213,738
3256,1,1,40,1346,1306
3257,0,0,26,0,-26
3258,1,1,671,1934,1263
3259,0,0,71,0,-71
3260,1,1,621,2229,1608
3261,1,1,84,1409,1325
3262,1,1,576,1210,634
3263,0,0,5,0,-5
3264,0,0,13,0,-13
3265,1,0,37,0,-37
3266,1,0,46,0,-46
3267,0,0,109,0,-109
3268,0,0,143,0,-143
3269,1,1,661,1354,693
3270,1,0,31,0,-31
3271,0,0,106,0,-106
3272,1,0,108,0,-108
3273,0,0,118,0,-118
3274,0,0,52,0,-52
3275,0,0,17,0,-17
3276,1,0,88,0,-88
3277,0,0,36,0,-36
3278,1,0,68,0,-68
3279,1,0,108,0,-108
3280,0,0,100,0,-100
3281,0,0,31,0,-31
3282,1,0,58,0,-58
3283,1,0,42,0,-42
3284,1,0,1,0,-1
3285,1,0,4,0,-4
3286,1,0,22,0,-22
3287,1,1,205,1255,1050
3288,1,0,58,0,-58
3289,1,0,74,0,-74
3290,1,0,55,0,-55
3291,0,0,249,0,-249
3292,1,1,245,1543,1298
3293,1,0,239,0,-239
3294,0,0,22,0,-22
3295,1,0,71,0,-71
3296,0,0,29,0,-29
3297,1,1,3399,2441,-958
3298,1,1,485,1673,1188
3299,1,1,1394,1462,68
3300,0,0,1,0,-1
3301,0,0,3,0,-3
3302,0,0,13,0,-13
3303,1,0,4,0,-4
3304,1,0,48,0,-48
3305,1,0,38,0,-38
3306,1,0,57,0,-57
3307,1,1,379,2088,1709
3308,1,0,89,0,-89
3309,1,1,204,1385,1181
3310,1,1,411,1330,919
3311,0,0,258,0,-258
3312,0,0,9,0,-9
3313,0,0,6,0,-6
3314,0,0,24,0,-24
3315,1,0,3,0,-3
3316,0,0,112,0,-112
3317,0,0,35,0,-35
3318,0,0,34,0,-34
3319,1,1,603,2997,2394
3320,0,0,15,0,-15
3321,0,0,56,0,-56
3322,1,1,394,2492,2098
3323,0,0,1,0,-1
3324,0,0,148,0,-148
3325,0,0,78,0,-78
3326,1,1,53,1404,1351
3327,0,0,8,0,-8
3328,1,0,30,0,-30
3329,1,0,21,0,-21
3330,0,0,12,0,-12
3331,1,1,42,2191,2149
3332,0,0,53,0,-53
3333,0,0,41,0,-41
3334,0,0,77,0,-77
3335,1,1,804,1379,575
3336,1,1,694,1261,567
3337,1,1,1691,1331,-360
3338,1,0,123,0,-123
3339,1,0,19,0,-19
3340,1,1,1653,3862,2209
3341,1,1,109,1881,1772
3342,1,0,95,0,-95
3343,1,1,58,1362,1304
3344,1,0,30,0,-30
3345,1,1,153,1549,1396
3346,1,1,612,1696,1084
3347,0,0,8,0,-8
3348,1,1,363,1250,887
3349,1,1,156,1963,1807
3350,1,1,413,4323,3910
3351,0,0,44,0,-44
3352,1,0,7,0,-7
3353,1,1,41,1251,1210
3354,0,0,35,0,-35
3355,1,1,540,1259,719
3356,1,1,492,1857,1365
3357,1,0,14,0,-14
3358,1,0,39,0,-39
3359,0,0,14,0,-14
3360,1,0,119,0,-119
3361,1,0,13,0,-13
3362,1,1,655,2085,1430
3363,0,0,140,0,-140
3364,1,0,74,0,-74
3365,1,0,6,0,-6
3366,0,0,9,0,-9
3367,1,0,132,0,-132
3368,1,0,56,0,-56
3369,0,0,9,0,-9
3370,1,0,0,0,0
3371,0,0,32,0,-32
3372,0,0,9,0,-9
3373,1,1,1353,1304,-49
3374,1,1,197,1427,1230
3375,1,1,296,1222,926
3376,1,0,26,0,-26
3377,1,1,118,1240,1122
3378,1,0,54,0,-54
3379,1,1,283,1563,1280
3380,1,0,84,0,-84
3381,1,0,57,0,-57
3382,0,0,94,0,-94
3383,0,0,53,0,-53
3384,0,0,49,0,-49
3385,0,0,16,0,-16
3386,0,0,33,0,-33
3387,0,0,124,0,-124
3388,1,1,588,1662,1074
3389,1,0,23,0,-23
3390,1,1,608,2948,2340
3391,1,1,1108,1347,239
3392,0,0,102,0,-102
3393,1,0,27,0,-27
3394,1,1,1369,1302,-67
3395,1,1,168,1660,1492
3396,0,0,35,0,-35
3397,0,0,19,0,-19
3398,1,0,13,0,-13
3399,1,1,763,1736,973
3400,0,0,60,0,-60
3401,0,0,10,0,-10
3402,0,0,23,0,-23
3403,1,0,21,0,-21
3404,1,1,591,1956,1365
3405,1,1,351,1242,891
3406,1,1,104,1386,1282
3407,0,0,39,0,-39
3408,0,0,72,0,-72
3409,1,1,240,1904,1664
3410,0,0,39,0,-39
3411,1,0,190,0,-190
3412,0,0,249,0,-249
3413,1,0,7,0,-7
3414,0,0,27,0,-27
3415,0,0,20,0,-20
3416,1,0,193,0,-193
3417,0,0,14,0,-14
3418,1,0,44,0,-44
3419,0,0,35,0,-35
3420,1,0,63,0,-63
3421,1,0,40,0,-40
3422,0,0,151,0,-151
3423,0,0,40,0,-40
3424,0,0,53,0,-53
3425,1,1,239,1799,1560
3426,1,1,885,1262,377
3427,1,0,9,0,-9
3428,1,0,16,0,-16
3429,1,0,65,0,-65
3430,0,0,39,0,-39
3431,1,1,750,1368,618
3432,1,0,0,0,0
3433,1,1,1400,1589,189
3434,1,0,3,0,-3
3435,1,1,3088,1796,-1292
3436,1,1,998,1259,261
3437,1,0,3,0,-3
3438,0,0,81,0,-81
3439,0,0,8,0,-8
3440,1,0,11,0,-11
3441,1,0,13,0,-13
3442,0,0,89,0,-89
3443,0,0,22,0,-22
3444,0,0,15,0,-15
3445,1,1,105,1913,1808
3446,1,1,135,1294,1159
3447,0,0,26,0,-26
3448,1,1,1204,2128,924
3449,1,1,90,1403,1313
3450,0,0,26,0,-26
3451,0,0,30,0,-30
3452,1,0,36,0,-36
3453,1,0,62,0,-62
3454,0,0,32,0,-32
3455,0,0,40,0,-40
3456,1,1,145,1393,1248
3457,0,0,14,0,-14
3458,0,0,9,0,-9
3459,1,0,55,0,-55
3460,1,0,26,0,-26
3461,1,1,721,1356,635
3462,1,1,655,1321,666
3463,1,1,109,1567,1458
3464,0,0,107,0,-107
3465,0,0,0,0,0
3466,0,0,194,0,-194
3467,0,0,100,0,-100
3468,1,0,36,0,-36
3469,0,0,176,0,-176
3470,1,1,16,1704,1688
3471,1,0,66,0,-66
3472,0,0,71,0,-71
3473,0,0,225,0,-225
3474,0,0,14,0,-14
3475,1,1,2593,1245,-1348
3476,0,0,30,0,-30
3477,1,0,181,0,-181
3478,0,0,17,0,-17
3479,1,0,2,0,-2
3480,0,0,14,0,-14
3481,1,0,27,0,-27
3482,1,0,61,0,-61
3483,1,1,163,1806,1643
3484,0,0,12,0,-12
3485,0,0,83,0,-83
3486,0,0,43,0,-43
3487,0,0,26,0,-26
3488,1,0,108,0,-108
3489,0,0,23,0,-23
3490,1,0,7,0,-7
3491,1,1,628,1518,890
3492,1,1,2603,1261,-1342
3493,1,0,13,0,-13
3494,1,1,1183,2417,1234
3495,1,0,67,0,-67
3496,0,0,25,0,-25
3497,0,0,14,0,-14
3498,0,0,160,0,-160
3499,1,0,53,0,-53
3500,1,0,38,0,-38
3501,1,1,410,1241,831
3502,1,0,71,0,-71
3503,1,1,363,2638,2275
3504,0,0,56,0,-56
3505,1,1,172,1234,1062
3506,1,1,544,1402,858
3507,0,0,85,0,-85
3508,1,0,10,0,-10
3509,1,1,300,1408,1108
3510,0,0,4,0,-4
3511,0,0,14,0,-14
3512,1,1,273,1352,1079
3513,0,0,111,0,-111
3514,0,0,20,0,-20
3515,1,1,393,1218,825
3516,1,1,611,1909,1298
3517,0,0,38,0,-38
3518,1,0,57,0,-57
3519,1,1,1876,1348,-528
3520,1,1,666,2184,1518
3521,1,1,498,1548,1050
3522,1,1,1378,1451,73
3523,1,0,52,0,-52
3524,0,0,21,0,-21
3525,1,0,100,0,-100
3526,0,0,57,0,-57
3527,1,1,372,1289,917
3528,1,1,2388,2131,-257
3529,1,0,107,0,-107
3530,1,0,38,0,-38
3531,0,0,2,0,-2
3532,0,0,21,0,-21
3533,1,0,83,0,-83
3534,1,1,233,1611,1378
3535,0,0,14,0,-14
3536,0,0,49,0,-49
3537,0,0,14,0,-14
3538,0,0,22,0,-22
3539,1,1,58,1243,1185
3540,1,1,147,1288,1141
3541,1,1,795,1456,661
3542,1,1,126,1401,1275
3543,1,0,146,0,-146
3544,1,1,722,1340,618
3545,1,1,120,1472,1352
3546,0,0,59,0,-59
3547,0,0,100,0,-100
3548,1,0,109,0,-109
3549,1,1,209,1631,1422
3550,1,1,81,1453,1372
3551,1,1,868,1248,380
3552,1,0,45,0,-45
3553,0,0,30,0,-30
3554,1,0,18,0,-18
3555,1,0,6,0,-6
3556,0,0,59,0,-59
3557,1,1,1120,2134,1014
3558,1,0,251,0,-251
3559,1,0,54,0,-54
3560,1,1,64,1945,1881
3561,1,0,6,0,-6
3562,1,1,78,1287,1209
3563,1,1,452,1732,1280
3564,0,0,199,0,-199
3565,1,0,43,0,-43
3566,0,0,13,0,-13
3567,0,0,55,0,-55
3568,0,0,5,0,-5
3569,0,0,89,0,-89
3570,1,0,54,0,-54
3571,1,0,114,0,-114
3572,1,0,9,0,-9
3573,1,0,4,0,-4
3574,1,1,259,1403,1144
3575,1,1,483,1262,779
3576,1,0,175,0,-175
3577,1,1,79,1271,1192
3578,0,0,42,0,-42
3579,1,0,8,0,-8
3580,1,0,28,0,-28
3581,1,1,566,1518,952
3582,1,1,797,1781,984
3583,1,0,33,0,-33
3584,1,0,39,0,-39
3585,1,1,867,1368,501
3586,1,1,213,1380,1167
3587,1,1,1143,1980,837
3588,1,0,35,0,-35
3589,1,0,99,0,-99
3590,1,1,233,1235,1002
3591,1,0,30,0,-30
3592,1,0,145,0,-145
3593,0,0,24,0,-24
3594,0,0,4,0,-4
3595,0,0,41,0,-41
3596,1,0,6,0,-6
3597,1,0,5,0,-5
3598,1,0,41,0,-41
3599,0,0,111,0,-111
3600,1,1,54,1354,1300
3601,1,0,1,0,-1
3602,0,0,4,0,-4
3603,1,1,1226,1232,6
3604,1,0,63,0,-63
3605,1,0,50,0,-50
3606,1,1,55,1411,1356
3607,0,0,43,0,-43
3608,1,0,25,0,-25
3609,0,0,26,0,-26
3610,0,0,15,0,-15
3611,0,0,1,0,-1
3612,0,0,33,0,-33
3613,0,0,76,0,-76
3614,0,0,44,0,-44
3615,0,0,21,0,-21
3616,1,0,20,0,-20
3617,1,1,953,1209,256
3618,1,1,890,1694,804
3619,0,0,43,0,-43
3620,0,0,52,0,-52
3621,1,0,77,0,-77
3622,1,0,59,0,-59
3623,1,0,14,0,-14
3624,1,1,318,1222,904
3625,1,1,234,1815,1581
3626,1,0,8,0,-8
3627,1,1,848,1235,387
3628,0,0,120,0,-120
3629,1,0,72,0,-72
3630,1,1,1024,1668,644
3631,1,1,1068,1495,427
3632,0,0,30,0,-30
3633,0,0,317,0,-317
3634,0,0,20,0,-20
3635,1,1,114,1351,1237
3636,0,0,115,0,-115
3637,1,0,9,0,-9
3638,0,0,53,0,-53
3639,1,1,124,1513,1389
3640,0,0,97,0,-97
3641,0,0,48,0,-48
3642,1,1,172,1544,1372
3643,1,0,46,0,-46
3644,1,1,154,2140,1986
3645,1,1,411,1323,912
3646,1,1,333,1268,935
3647,1,0,3,0,-3
3648,0,0,330,0,-330
3649,0,0,43,0,-43
3650,1,0,35,0,-35
3651,0,0,20,0,-20
3652,1,0,17,0,-17
3653,1,0,5,0,-5
3654,0,0,2,0,-2
3655,0,0,9,0,-9
3656,1,1,843,1223,380
3657,1,0,9,0,-9
3658,0,0,20,0,-20
3659,1,1,1889,1316,-573
3660,1,0,65,0,-65
3661,1,1,118,1510,1392
3662,1,0,38,0,-38
3663,1,1,665,2069,1404
3664,1,0,3,0,-3
3665,0,0,150,0,-150
3666,1,1,143,1842,1699
3667,1,1,261,1299,1038
3668,1,1,330,1442,1112
3669,1,0,40,0,-40
3670,1,1,221,1694,1473
3671,0,0,8,0,-8
3672,0,0,96,0,-96
3673,0,0,18,0,-18
3674,0,0,18,0,-18
3675,0,0,99,0,-99
3676,0,0,50,0,-50
3677,1,1,219,1546,1327
3678,0,0,2,0,-2
3679,1,1,137,1205,1068
3680,1,1,597,1562,965
3681,0,0,45,0,-45
3682,1,1,153,1341,1188
3683,1,0,49,0,-49
3684,0,0,119,0,-119
3685,1,0,146,0,-146
3686,1,1,91,1640,1549
3687,1,1,218,2005,1787
3688,1,0,102,0,-102
3689,1,0,58,0,-58
3690,1,1,228,1225,997
3691,1,0,20,0,-20
3692,1,0,103,0,-103
3693,0,0,46,0,-46
3694,1,1,281,1308,1027
3695,0,0,7,0,-7
3696,1,1,329,3990,3661
3697,0,0,23,0,-23
3698,0,0,102,0,-102
3699,0,0,28,0,-28
3700,1,1,1061,1800,739
3701,0,0,21,0,-21
3702,1,1,539,1843,1304
3703,1,0,95,0,-95
3704,1,0,64,0,-64
3705,1,0,154,0,-154
3706,1,0,7,0,-7
3707,1,0,11,0,-11
3708,1,1,624,2757,2133
3709,1,0,74,0,-74
3710,1,1,490,1852,1362
3711,1,1,214,2266,2052
3712,0,0,42,0,-42
3713,0,0,46,0,-46
3714,1,1,135,1568,1433
3715,0,0,9,0,-9
3716,1,0,9,0,-9
3717,0,0,70,0,-70
3718,1,0,20,0,-20
3719,1,0,11,0,-11
3720,0,0,8,0,-8
3721,0,0,64,0,-64
3722,1,0,10,0,-10
3723,1,1,867,2342,1475
3724,1,0,24,0,-24
3725,0,0,13,0,-13
3726,0,0,3,0,-3
3727,1,1,1357,1348,-9
3728,1,1,388,1581,1193
3729,0,0,113,0,-113
3730,0,0,94,0,-94
3731,1,0,1,0,-1
3732,0,0,1,0,-1
3733,0,0,17,0,-17
3734,1,1,398,2031,1633
3735,1,0,8,0,-8
3736,1,0,24,0,-24
3737,0,0,10,0,-10
3738,0,0,44,0,-44
3739,1,1,218,1729,1511
3740,1,1,543,1411,868
3741,0,0,96,0,-96
3742,1,0,23,0,-23
3743,0,0,12,0,-12
3744,0,0,13,0,-13
3745,1,1,1075,1241,166
3746,1,1,542,1613,1071
3747,1,1,142,1306,1164
3748,1,1,941,1224,283
3749,1,1,84,1636,1552
3750,0,0,34,0,-34
3751,0,0,24,0,-24
3752,1,0,90,0,-90
3753,1,0,98,0,-98
3754,0,0,16,0,-16
3755,1,0,103,0,-103
3756,0,0,121,0,-121
3757,1,1,232,1412,1180
3758,1,1,140,1634,1494
3759,0,0,25,0,-25
3760,1,0,29,0,-29
3761,1,0,31,0,-31
3762,0,0,10,0,-10
3763,0,0,82,0,-82
3764,1,0,51,0,-51
3765,0,0,78,0,-78
3766,1,0,14,0,-14
3767,1,1,742,1527,785
3768,1,0,33,0,-33
3769,1,0,0,0,0
3770,0,0,3,0,-3
3771,1,0,45,0,-45
3772,1,0,17,0,-17
3773,1,0,21,0,-21
3774,0,0,13,0,-13
3775,0,0,28,0,-28
3776,1,0,33,0,-33
3777,1,1,285,1302,1017
3778,1,0,80,0,-80
3779,1,1,767,1549,782
3780,0,0,61,0,-61
3781,1,1,57,1208,1151
3782,1,0,42,0,-42
3783,1,0,5,0,-5
3784,1,1,372,2191,1819
3785,0,0,42,0,-42
3786,1,1,135,1259,1124
3787,0,0,106,0,-106
3788,0,0,63,0,-63
3789,1,1,759,1350,591
3790,0,0,80,0,-80
3791,1,0,50,0,-50
3792,1,1,64,1473,1409
3793,0,0,115,0,-115
3794,1,1,1210,1412,202
3795,1,1,679,1843,1164
3796,1,0,5,0,-5
3797,0,0,54,0,-54
3798,0,0,150,0,-150
3799,1,1,570,1553,983
3800,0,0,19,0,-19
3801,0,0,182,0,-182
3802,0,0,42,0,-42
3803,1,1,1107,1663,556
3804,0,0,56,0,-56
3805,0,0,9,0,-9
3806,1,0,1,0,-1
3807,1,1,1185,1355,170
3808,0,0,8,0,-8
3809,0,0,124,0,-124
3810,1,0,141,0,-141
3811,0,0,17,0,-17
3812,0,0,41,0,-41
3813,1,0,75,0,-75
3814,0,0,60,0,-60
3815,0,0,63,0,-63
3816,0,0,134,0,-134
3817,1,0,80,0,-80
3818,0,0,6,0,-6
3819,0,0,30,0,-30
3820,0,0,11,0,-11
3821,0,0,16,0,-16
3822,1,1,115,1382,1267
3823,1,1,117,1351,1234
3824,0,0,80,0,-80
3825,1,0,215,0,-215
3826,0,0,164,0,-164
3827,0,0,26,0,-26
3828,1,0,115,0,-115
3829,1,1,964,1652,688
3830,0,0,46,0,-46
3831,0,0,3,0,-3
3832,1,0,25,0,-25
3833,0,0,12,0,-12
3834,0,0,0,0,0
3835,1,1,377,1537,1160
3836,1,0,27,0,-27
3837,1,0,36,0,-36
3838,1,0,8,0,-8
3839,0,0,1,0,-1
3840,0,0,37,0,-37
3841,0,0,2,0,-2
3842,0,0,54,0,-54
3843,1,0,13,0,-13
3844,1,0,96,0,-96
3845,1,0,31,0,-31
3846,1,0,22,0,-22
3847,1,0,63,0,-63
3848,1,1,939,1545,606
3849,1,0,5,0,-5
3850,1,0,50,0,-50
3851,1,0,32,0,-32
3852,0,0,124,0,-124
3853,1,0,7,0,-7
3854,1,1,829,1442,613
3855,1,1,1439,1334,-105
3856,1,0,43,0,-43
3857,0,0,82,0,-82
3858,0,0,3,0,-3
3859,0,0,12,0,-12
3860,0,0,61,0,-61
3861,0,0,7,0,-7
3862,1,1,400,1750,1350
3863,1,0,25,0,-25
3864,0,0,48,0,-48
3865,1,1,756,1765,1009
3866,1,1,24,1502,1478
3867,1,1,331,2126,1795
3868,0,0,100,0,-100
3869,0,0,31,0,-31
3870,0,0,25,0,-25
3871,0,0,36,0,-36
3872,1,0,17,0,-17
3873,0,0,10,0,-10
3874,0,0,7,0,-7
3875,0,0,70,0,-70
3876,0,0,163,0,-163
3877,1,0,8,0,-8
3878,0,0,0,0,0
3879,1,1,1104,1396,292
3880,1,1,743,1267,524
3881,1,1,181,1817,1636
3882,1,0,36,0,-36
3883,1,0,48,0,-48
3884,1,1,614,2774,2160
3885,1,0,27,0,-27
3886,1,0,170,0,-170
3887,0,0,23,0,-23
3888,0,0,48,0,-48
3889,1,0,9,0,-9
3890,1,1,1612,1237,-375
3891,0,0,113,0,-113
3892,0,0,36,0,-36
3893,0,0,19,0,-19
3894,0,0,40,0,-40
3895,0,0,21,0,-21
3896,1,0,77,0,-77
3897,0,0,41,0,-41
3898,0,0,21,0,-21
3899,1,1,429,1726,1297
3900,0,0,332,0,-332
3901,0,0,55,0,-55
3902,1,1,922,1200,278
3903,0,0,1,0,-1
3904,1,1,727,1342,615
3905,1,1,417,1429,1012
3906,0,0,21,0,-21
3907,0,0,28,0,-28
3908,0,0,54,0,-54
3909,1,1,1488,1494,6
3910,1,0,206,0,-206
3911,1,1,260,1265,1005
3912,0,0,1,0,-1
3913,1,0,32,0,-32
3914,0,0,72,0,-72
3915,0,0,24,0,-24
3916,1,0,33,0,-33
3917,1,0,89,0,-89
3918,1,1,554,1349,795
3919,0,0,30,0,-30
3920,1,0,57,0,-57
3921,0,0,38,0,-38
3922,1,1,597,1314,717
3923,0,0,10,0,-10
3924,1,1,1010,1587,577
3925,0,0,55,0,-55
3926,0,0,12,0,-12
3927,0,0,203,0,-203
3928,1,0,1,0,-1
3929,0,0,0,0,0
3930,1,1,53,1272,1219
3931,0,0,28,0,-28
3932,1,1,650,1330,680
3933,1,1,77,1355,1278
3934,1,1,214,1607,1393
3935,1,1,128,5030,4902
3936,0,0,43,0,-43
3937,1,1,459,1391,932
3938,1,0,24,0,-24
3939,1,1,44,1593,1549
3940,1,1,142,1523,1381
3941,1,1,717,1471,754
3942,0,0,73,0,-73
3943,1,1,229,2172,1943
3944,0,0,20,0,-20
3945,1,0,65,0,-65
3946,0,0,21,0,-21
3947,1,0,2,0,-2
3948,0,0,46,0,-46
3949,1,1,75,1500,1425
3950,0,0,43,0,-43
3951,1,0,52,0,-52
3952,0,0,94,0,-94
3953,0,0,34,0,-34
3954,0,0,63,0,-63
3955,0,0,48,0,-48
3956,1,1,516,2379,1863
3957,1,1,715,1310,595
3958,0,0,150,0,-150
3959,1,1,2254,1294,-960
3960,0,0,28,0,-28
3961,0,0,21,0,-21
3962,1,0,131,0,-131
3963,0,0,141,0,-141
3964,0,0,90,0,-90
3965,1,0,75,0,-75
3966,1,0,32,0,-32
3967,0,0,64,0,-64
3968,0,0,25,0,-25
3969,0,0,1,0,-1
3970,0,0,44,0,-44
3971,1,1,1639,1891,252
3972,1,1,36,1285,1249
3973,1,1,349,1469,1120
3974,0,0,10,0,-10
3975,1,0,32,0,-32
3976,1,0,54,0,-54
3977,0,0,92,0,-92
3978,1,1,91,1513,1422
3979,0,0,34,0,-34
3980,1,1,279,1340,1061
3981,1,0,38,0,-38
3982,1,1,257,1248,991
3983,1,0,10,0,-10
3984,1,1,459,1398,939
3985,0,0,11,0,-11
3986,1,0,52,0,-52
3987,1,0,65,0,-65
3988,1,1,1610,1220,-390
3989,1,0,21,0,-21
3990,0,0,83,0,-83
3991,1,0,2,0,-2
3992,1,0,15,0,-15
3993,0,0,11,0,-11
3994,1,0,40,0,-40
