ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
15692,70,21090.381301827027,0.00035993042499604666,1,157,5448,1803,7094
15693,68,30113.782672535002,0.2086106589395053,0,45,0,0,-45
15694,18,30154.317977080333,0.04893745394225524,0,87,0,0,-87
15695,25,35657.42305862116,0.20208761783759818,1,1909,13036,1358,12485
15696,26,26675.043884524348,0.005923367099699743,0,32,0,0,-32
15697,19,31279.87492645149,0.1429953272293547,1,81,7948,1398,9265
15698,26,28248.175867724378,0.008937008327720354,1,230,9612,1450,10832
15699,20,32297.13159956649,0.16639912303790758,1,72,6554,1592,8074
15700,37,24476.348671696123,0.06859038188875767,1,227,9371,2525,11669
15701,38,32750.757249024777,0.023773696942113464,1,162,6806,1527,8171
15702,63,22956.538737638726,0.03824210375147572,0,10,0,0,-10
15703,38,20243.25969118152,0.052694979459917995,1,74,6272,1790,7988
15704,63,26253.125091344744,0.5138990835118441,0,21,0,0,-21
15705,29,33689.82822664745,0.0201779977259583,1,143,6671,1815,8343
15706,37,26091.466942043888,0.4353624448883398,1,3212,22570,1497,20855
15707,27,37049.54092301991,0.012430378231293514,1,999,9847,1669,10517
15708,60,21544.457924912895,0.21722820587917852,1,1356,19804,1431,19879
15709,18,24668.037016393337,0.14419405743806657,1,628,9387,1508,10267
15710,20,33477.62543665442,0.26927595750092465,0,67,0,0,-67
15711,46,26622.975626261374,0.00502196537007367,1,335,5685,2009,7359
15712,49,39872.00472619039,0.20354884517054006,0,35,0,0,-35
15713,65,21416.021117189724,0.026705355067972787,1,103,8382,1875,10154
15714,31,40325.40481146123,0.05662554889983007,1,380,20896,1339,21855
15715,35,28205.403417952653,0.0265481954886493,1,184,6854,2028,8698
15716,53,33012.12668692759,0.14930323213486177,0,20,0,0,-20
15717,42,23724.610103699408,0.19426694364842045,0,6,0,0,-6
15718,33,46956.09473508436,0.15832752982425488,1,1016,6212,1629,6825
15719,23,20012.46515550446,0.13021502597402054,1,1326,8164,1673,8511
15720,20,36402.514047047924,0.1384175090168949,1,90,6516,1580,8006
15721,62,26317.603990755317,0.07245544022025151,1,596,12501,1724,13629
15722,40,60539.65681250649,0.2432484880839458,0,22,0,0,-22
15723,36,25027.736701169983,0.3003196075680699,0,51,0,0,-51
15724,20,41991.76102100877,0.0659250711107365,1,94,9304,1469,10679
15725,64,22474.446428403266,0.17029417796559257,1,174,6503,1925,8254
15726,22,21442.825951728162,0.05092300769168802,1,142,6328,2724,8910
15727,52,28746.774607293835,0.1287582440470335,1,1299,12987,1430,13118
15728,47,23569.523352961616,0.13239798190205979,1,804,10656,1721,11573
15729,26,22278.777585806074,0.06156040763389893,0,5,0,0,-5
15730,20,25763.16387346047,0.02175575175374049,1,347,12245,3606,15504
15731,24,36616.55424108222,0.12876538853463368,1,453,7371,2295,9213
15732,63,21923.449526690412,0.03919151861043614,1,822,8935,1714,9827
15733,42,20235.578602233625,0.01647137740285189,0,87,0,0,-87
15734,64,24366.012215381616,0.048550354874957,1,507,11507,1692,12692
15735,45,22043.165452372607,0.10636461565664,1,776,11334,2133,12691
15736,23,21293.197861909193,0.2560552472669701,1,348,6673,1336,7661
15737,19,27855.222588507437,0.32715148037260783,0,0,0,0,0
15738,40,20387.887468796427,0.07416247767418935,1,554,6573,1624,7643
15739,50,26381.44413410069,0.019597227461970613,1,474,5452,3530,8508
15740,20,53505.75465494871,0.032134544883937154,1,140,5889,1643,7392
15741,70,20728.856816905783,0.10998164932832984,1,66,18450,1665,20049
15742,52,30532.344923890705,0.03529927551860372,1,482,12445,3091,15054
15743,25,28150.921489505028,0.12302135544288709,0,141,0,0,-141
15744,72,28545.490258832142,0.11209589127904004,1,405,6423,3163,9181
15745,26,28047.253452033874,0.013153521084041383,1,2955,7517,1357,5919
15746,57,28182.345235626006,0.10857236715786048,1,495,7321,1508,8334
15747,61,23026.416581797952,0.22865623749837757,0,168,0,0,-168
15748,38,29419.462816450876,0.3888595087032189,0,27,0,0,-27
15749,20,21339.75962961417,0.0011324926324766918,0,43,0,0,-43
15750,60,21796.393559169024,0.22990481421074824,1,1393,7785,1576,7968
15751,23,21200.790134040137,0.007483088787131696,1,1454,5860,1783,6189
15752,45,66496.37452160163,0.05168935220115397,0,68,0,0,-68
15753,19,24625.31047518651,0.03451369957209836,1,77,10685,1755,12363
15754,19,41400.0642188367,0.2617578853540385,0,64,0,0,-64
15755,30,28714.72245581699,0.03851770555786803,1,288,14705,1355,15772
15756,41,25631.89488885695,0.023694223412347722,1,327,14356,1778,15807
15757,36,24439.72308413803,0.35173920195921077,0,19,0,0,-19
15758,44,22177.937711431812,0.1731797613798917,0,60,0,0,-60
15759,72,23785.887964041605,0.3356642234137248,1,440,5592,1743,6895
15760,69,22014.55079861751,0.21247040918802762,1,697,5549,2330,7182
15761,23,21368.97555973211,0.08062587224928607,1,59,7554,1746,9241
15762,53,23998.75711201897,0.14522690321680962,1,165,10450,2280,12565
15763,39,20151.111868554282,0.2740543220591508,1,467,8331,2747,10611
15764,30,21050.167694773103,0.24547042193738838,1,199,6594,1923,8318
15765,50,21346.950588605807,0.09685243092850097,0,24,0,0,-24
15766,48,23807.259693562788,0.05024939087501067,1,738,6153,2484,7899
15767,51,51703.30577182867,0.0016948574185322416,1,591,9494,1374,10277
15768,58,36673.36175897094,0.14866267170133668,1,1342,6657,3386,8701
15769,72,57619.85386718926,0.004791258223454549,1,130,12795,1337,14002
15770,74,22331.84679990191,0.1506451882190631,1,39,5930,5641,11532
15771,34,21318.20145584456,0.05633972466677287,1,2774,7594,1757,6577
15772,39,33234.070188107704,0.005114684710964587,1,1874,7213,1561,6900
15773,34,37850.91482187391,0.07818271594435443,1,1074,6727,1506,7159
15774,72,25723.88651182517,0.04206741193006939,1,1689,5776,1457,5544
15775,35,28380.47272490944,0.3379626016749277,1,20,24937,1665,26582
15776,23,21183.14114761304,0.07270985259167592,1,283,5614,1424,6755
15777,34,23742.41531181048,0.18071676698570763,1,173,6313,1614,7754
15778,45,20248.57950472847,0.0013512050511464326,1,74,5856,4197,9979
15779,63,29238.53049645672,0.11676094533514353,1,211,19149,1383,20321
15780,55,21761.66995593361,0.07542032082680236,1,517,5564,1443,6490
15781,44,31021.760175690928,0.1612034148495576,1,2009,8258,1550,7799
15782,20,26472.975746903856,0.05428092759628313,1,316,8289,1501,9474
15783,67,20865.664286458687,0.0358271230526146,1,574,8244,1390,9060
15784,26,25725.53981648636,0.07501959721220874,1,247,6127,1610,7490
15785,30,22908.688861652037,0.28957374874289477,0,99,0,0,-99
15786,39,28418.309461215544,0.017072639664895105,1,223,7351,2513,9641
15787,18,25310.84453373231,0.27619202923217,1,733,6413,1623,7303
15788,65,22460.17417726224,0.07842391191106687,1,102,6542,1981,8421
15789,30,22715.206046295778,0.2245997790512004,1,385,6090,1619,7324
15790,24,22360.28002849574,0.18042751281188998,1,57,9018,1415,10376
15791,26,27944.656984877696,0.07984983358439854,1,131,8311,1662,9842
15792,67,20036.36171052777,0.17459807254248766,1,40,6974,1339,8273
15793,52,29781.478128756662,0.238889384964143,1,499,17004,1421,17926
15794,75,30208.294855130694,0.108250217891182,1,661,11330,2798,13467
15795,26,20349.013179731435,0.08293364281190417,0,73,0,0,-73
15796,40,23117.55563977156,0.0033960080333863578,1,1098,5629,2320,6851
15797,49,35473.48058705988,0.0010313732715575567,1,521,15620,2092,17191
15798,39,38003.99958421338,0.09833900371166615,0,4,0,0,-4
15799,29,44420.70758786937,0.024097094640866193,1,222,6694,1413,7885
15800,40,20009.03182854621,0.15738536242937173,1,418,6033,2360,7975
15801,33,39752.28363336688,0.08444253414561406,1,1147,8115,1904,8872
15802,21,20698.613852418668,0.4683316218878698,1,195,8242,2250,10297
15803,50,26023.023289887955,0.14972150595084768,0,8,0,0,-8
15804,47,27142.03150212275,0.08045735403548426,1,1487,6266,1378,6157
15805,42,23381.426871521697,0.0769789527276893,1,1242,5743,1918,6419
15806,30,21721.487594533788,0.016091804640540153,1,1281,6437,1448,6604
15807,71,21799.210138529448,0.2799680050673377,1,2224,18126,3356,19258
15808,55,30073.72548130906,0.17064219808038286,1,1121,5294,2597,6770
15809,25,29495.434033331483,0.3631664378826375,1,16,7925,1524,9433
15810,54,24399.62140541895,0.060183868260285184,0,18,0,0,-18
15811,18,20980.405850971412,0.025315541610399662,1,809,10795,1481,11467
15812,72,20244.9442721485,0.2881760874639468,0,36,0,0,-36
15813,44,36274.825299820644,0.10215269467854299,1,68,11004,1520,12456
15814,37,22234.426753517386,0.12055532977143112,1,56,7515,2445,9904
15815,27,33410.60337600361,0.05966428651503788,1,272,6296,1403,7427
15816,67,29189.972833390795,0.03246698215538547,0,50,0,0,-50
15817,32,21150.46723269756,0.24403175788999312,1,1512,7491,1355,7334
15818,20,38132.539121162634,0.03573505053848227,1,209,5955,1336,7082
15819,18,23103.463422835477,0.02360967218867808,1,1260,6724,1417,6881
15820,41,21549.561240627758,0.06953441252094718,1,297,6139,2236,8078
15821,26,21011.578058190826,0.0023627172582805535,1,119,6951,1381,8213
15822,23,23939.371050352194,0.08953585499818081,1,378,15825,1436,16883
15823,68,122356.22505155568,0.08113070010947146,1,163,70839,1483,72159
15824,18,26167.203332123136,0.08125420767925355,0,25,0,0,-25
15825,18,46464.834762467915,0.009763061628494874,1,275,17642,3168,20535
15826,18,24149.47495684732,0.21278554583498582,1,743,10417,1664,11338
15827,42,24669.725994018874,0.058497553645364436,1,712,5847,1370,6505
15828,38,23069.38626130836,0.18358718946683575,1,418,6547,1400,7529
15829,49,20472.792340279397,0.07238657763237112,0,7,0,0,-7
15830,18,21769.0248621415,0.07399140176075938,1,260,5517,2446,7703
15831,25,35051.284537139676,0.02974090962501563,1,429,6231,1598,7400
15832,71,30159.60186341978,0.2846132642506562,0,0,0,0,0
15833,41,22779.025421737166,0.44016365828570697,1,488,7495,1438,8445
15834,22,31038.946691972717,0.20893189236134288,0,105,0,0,-105
15835,45,25690.11841302431,0.02997860650676236,1,1426,41000,1532,41106
15836,49,21613.172684505764,0.001339331171739915,1,208,5919,1340,7051
15837,19,24019.28110554125,0.051806659289854194,0,58,0,0,-58
15838,53,31318.91287273787,0.00507462634236031,1,82,5527,1570,7015
15839,26,22178.769477529942,0.0288753250709057,1,204,13078,3183,16057
15840,40,40174.60093361747,0.09467541908549482,1,414,8796,1903,10285
15841,46,32081.843842269896,0.12189472187952509,1,325,5976,1844,7495
15842,58,48549.788306173396,0.18676893561991031,1,1766,6105,1731,6070
15843,24,27375.181501240786,0.1742433507777296,1,869,10021,1663,10815
15844,39,20383.365875755633,0.08310796964711764,0,33,0,0,-33
15845,40,140589.89679851496,0.10336433103305481,1,248,6992,1577,8321
15846,43,21189.83973000635,0.28236570655571774,1,383,6754,1632,8003
15847,42,22228.439746461318,0.09969080946089146,1,476,5692,1682,6898
15848,25,30346.62164582421,0.20067881009368757,1,739,5817,3154,8232
15849,28,63109.09530103253,0.11196489233274019,1,660,7696,6548,13584
15850,56,23694.88912088307,0.15047241380329604,1,216,6153,1522,7459
15851,21,52536.61192749679,0.022817820872024004,1,371,7858,1432,8919
15852,59,26011.161815002986,0.059871629134536496,1,747,6236,1602,7091
15853,27,26099.721725214997,0.059466983750321264,1,208,11226,1347,12365
15854,55,24215.32498779723,0.25805666609019223,1,334,11090,1366,12122
15855,38,21727.550343978317,0.06377518481424609,1,1976,10422,1419,9865
15856,24,20400.762207601096,0.12437293396672676,1,530,9433,1340,10243
15857,26,49901.08143326078,0.08332880417022573,1,140,5605,2313,7778
15858,31,23915.65967674064,0.08110642297326948,1,297,13816,2786,16305
15859,33,21536.150576751956,0.054049833784796476,1,27,14699,1823,16495
15860,40,20386.7042374068,0.11251192617674162,1,466,9207,1957,10698
15861,23,26949.59019505922,0.23411816255046228,1,490,6029,1793,7332
15862,69,20136.852892849383,0.09119041416697261,0,50,0,0,-50
15863,26,20259.17092404766,0.21346237092861034,0,73,0,0,-73
15864,38,23452.376852103214,0.41461384533710094,1,669,8414,1811,9556
15865,46,29037.883274741875,0.02100965037811086,0,4,0,0,-4
15866,24,46996.100978375915,0.17410665512984114,1,318,10034,1394,11110
15867,46,27897.362003272967,0.09542238453072482,1,139,12776,1780,14417
15868,47,29149.531820359753,0.13548407756387662,1,204,20547,1872,22215
15869,31,49195.50542071186,0.05409744123326925,1,25,14729,1360,16064
15870,33,21343.33691796293,0.18462150297335106,1,579,6610,1652,7683
15871,21,32790.86558536024,0.11659051587677108,1,130,6958,3774,10602
15872,26,20371.424030080037,0.11640328059834956,0,26,0,0,-26
15873,57,29426.11114939971,0.16684251145400647,0,125,0,0,-125
15874,44,33963.220508369406,0.12289585344020602,1,1006,10339,1971,11304
15875,30,46446.70468056713,0.07424646631957867,1,691,5592,1854,6755
15876,63,23698.285205379347,0.1382677018302537,1,527,6731,1686,7890
15877,57,20221.320887577458,0.14102254054925503,1,402,13463,1470,14531
15878,20,21864.6410337327,0.03957994696325753,1,636,5541,4221,9126
15879,25,67332.10728434609,0.0017813234982437683,1,253,11279,2700,13726
15880,40,46526.74311585062,0.05774657624797082,1,593,8945,2220,10572
15881,53,31840.334178375044,0.09707368979299903,1,152,8312,3455,11615
15882,25,43918.17122831908,0.13787478123959923,0,48,0,0,-48
15883,21,25520.373428962565,0.3496073558798102,1,194,8062,6761,14629
15884,37,23843.268122736587,0.06530959161291847,1,578,16731,1687,17840
15885,23,30207.08513937621,0.28091784228501276,0,42,0,0,-42
15886,45,23976.541922019333,0.19201975246354264,1,101,6299,1920,8118
15887,47,20357.26850162326,0.1433991088953814,1,469,5624,1677,6832
15888,28,20903.71801433475,0.06228144972571377,1,54,5365,5964,11275
15889,48,35059.82491773306,0.11386100007846202,1,205,14411,2541,16747
15890,30,23335.15363711666,0.18585481942030388,1,411,5758,1699,7046
15891,59,47672.44276574809,0.0331865534520328,1,807,6902,1402,7497
15892,53,21916.868537642546,0.2362111095295067,1,35,5715,1642,7322
15893,33,24506.945034027278,0.04974022403317627,1,43,143964,1696,145617
15894,19,34532.03268894719,0.0970708376902505,1,156,11318,1363,12525
15895,63,20888.16998810796,0.04689492325194232,1,139,7199,2462,9522
15896,74,24881.192027497025,0.3306003227983601,0,118,0,0,-118
15897,65,32465.163834917043,0.25394327371920244,1,1050,17136,2729,18815
15898,39,44301.468684087784,0.14273855310547143,0,13,0,0,-13
15899,35,40199.92618751103,0.11488583689729068,1,476,9221,1693,10438
15900,55,35521.2059702997,0.055826960859077256,1,84,9663,1425,11004
15901,31,22914.55579812134,0.23934985379090434,1,986,11484,1703,12201
15902,38,52190.87881891095,0.004281205198572952,1,1175,9684,1341,9850
15903,60,24781.16427823644,0.047796526468549046,1,401,6456,2082,8137
15904,48,30089.11670556089,0.18851687448913618,0,52,0,0,-52
15905,58,28479.233276831106,0.13749636022557182,1,412,6141,1452,7181
15906,24,23093.547637229403,0.15478528937946737,0,0,0,0,0
15907,39,27311.48418506514,0.05455407796132824,1,166,6263,1875,7972
15908,36,21702.225845674464,0.27711008379781377,1,478,9450,1495,10467
15909,29,21005.326592782665,0.1910029385838696,0,15,0,0,-15
15910,33,20900.914690416837,0.43483015147327314,1,174,7867,2143,9836
15911,43,22343.02618392959,0.01942653032049494,1,294,5519,1846,7071
15912,39,34026.59437489358,0.04666712458886777,0,94,0,0,-94
15913,28,41225.49478588512,0.20509636287924998,0,10,0,0,-10
15914,56,23109.72063170665,0.5070708554157919,0,61,0,0,-61
15915,52,20384.132016327083,0.015364299903722912,1,120,13167,1405,14452
15916,67,20095.01078625052,0.25000433352290063,0,33,0,0,-33
15917,74,20451.24520820847,0.13370762457150315,0,23,0,0,-23
15918,54,20454.13835916581,0.027504608274133143,1,63,7456,3629,11022
15919,25,26354.733364134645,0.10984940175356801,1,707,7261,1479,8033
15920,32,36797.748854793455,0.13271972506691607,1,325,8086,1898,9659
15921,21,23899.162068551534,0.2815433656710812,0,16,0,0,-16
15922,18,22374.765906703124,0.06364476762822179,1,564,7264,2362,9062
15923,36,42758.84881842188,0.022810120453213213,1,39,6506,2271,8738
15924,28,48229.945883950466,0.0755221373407754,0,106,0,0,-106
15925,21,22013.92978307217,0.02889815295256822,1,1270,5699,1388,5817
15926,28,22305.926613802312,0.13488692040847916,0,12,0,0,-12
15927,18,26116.698354869855,0.2640945369920542,1,284,11063,1510,12289
15928,60,23969.963836760246,0.057968675198296245,1,115,6007,1622,7514
15929,53,29996.854374412495,0.048262814649744724,1,319,13529,2493,15703
15930,72,28625.567259100288,0.27574048368124093,1,518,8761,1397,9640
15931,23,20024.92307700765,0.1181211074866443,1,412,5266,1435,6289
15932,33,24999.58770697608,0.03879561322490002,1,757,5564,1773,6580
15933,19,24943.127055091652,0.025193309764915652,1,350,27649,2233,29532
15934,55,33629.52742857288,0.04405039218156428,0,129,0,0,-129
15935,37,50978.75203496717,0.004575506088461349,0,25,0,0,-25
15936,26,23735.529382047313,0.19734114928904334,1,309,11596,5214,16501
15937,21,21470.76160134986,0.07594811088054947,1,63,7383,1507,8827
15938,43,21813.191465023603,0.06187348318988362,0,14,0,0,-14
15939,39,43436.684062427135,0.2945483382643413,1,451,5380,3651,8580
15940,37,21445.41404883341,0.04931081772412367,0,53,0,0,-53
15941,30,21465.087589094877,0.28259007041577716,1,255,7022,1420,8187
15942,31,22455.572466555277,0.16373785927776469,0,28,0,0,-28
15943,52,21029.924654099497,0.33041142512567573,1,1280,6440,1394,6554
15944,21,24798.881120888724,0.08155477242697154,1,240,5693,1677,7130
15945,30,20096.03411810969,0.2530734853697622,0,104,0,0,-104
15946,22,31833.75983840648,0.45967483920698593,1,6,6278,3011,9283
15947,67,32657.99499946599,0.005583603442879532,1,511,5713,2046,7248
15948,42,37253.45869576475,0.0664563697721028,1,234,6739,1452,7957
15949,46,20912.29609491461,0.036211312375406444,1,1049,7268,1972,8191
15950,41,22851.321701600536,0.06823734214675692,1,671,11812,1565,12706
15951,59,26188.06425402833,0.04576534964921031,1,749,5973,1789,7013
15952,20,40306.838689726996,0.10441040036800861,1,133,9712,2110,11689
15953,69,23938.69668719397,0.005364041607454856,1,246,6258,2103,8115
15954,39,23486.712398159474,0.3031372099680232,1,501,7172,1758,8429
15955,37,21732.98988234159,0.005888250763912162,1,169,6294,2526,8651
15956,24,20667.937003195944,0.08247685169680458,1,717,5539,1499,6321
15957,56,20468.112384602377,0.01876881716578826,1,189,5559,1403,6773
15958,32,22532.9945955525,0.03367029501546903,1,340,8695,1516,9871
15959,32,45984.45096897469,0.17093917503365663,1,604,7240,1738,8374
15960,31,21062.93910723931,0.020070833464400896,1,870,13901,2355,15386
15961,52,29737.8146931157,0.11388922902430919,1,229,6292,1378,7441
15962,58,34490.46841788129,0.10142903754345238,1,90,10565,1369,11844
15963,45,28518.497563205732,0.11997783270396492,1,537,6171,1976,7610
15964,56,21144.429807007076,0.08990789251145555,1,795,5627,1510,6342
15965,49,38117.738217375954,0.26027459909581546,1,122,5250,1554,6682
15966,43,22706.04234086085,0.3170343872720336,1,231,52175,2177,54121
15967,68,28022.006711051796,0.11404624412649127,1,62,9659,1416,11013
15968,32,27267.89870309615,0.028766312457279616,1,1081,23391,2626,24936
15969,46,37784.50154538038,0.06700581031839724,1,187,5996,1382,7191
15970,30,54953.93115692024,0.11163833746905158,0,51,0,0,-51
15971,63,21148.435585448195,0.06706406056840185,1,645,6778,1590,7723
15972,69,21414.531649369426,0.07774522239108356,1,351,10503,1418,11570
15973,27,35827.082146023466,0.06620638969903697,0,23,0,0,-23
15974,38,36504.86851924891,0.027295793741661467,0,106,0,0,-106
15975,28,22194.20830000577,0.3094011938661874,1,209,6106,2023,7920
15976,45,32352.384756497653,0.2219930661437876,1,1237,7211,2324,8298
15977,74,23862.524404957767,0.26924764433703585,1,446,5414,1903,6871
15978,25,20876.973334269223,0.12595025909233112,1,1261,6371,2514,7624
15979,41,24044.08736284279,0.1793737211436176,1,739,12785,1705,13751
15980,54,27087.5505972836,0.08273356042515817,0,50,0,0,-50
15981,50,24723.765636389046,0.10262506541056171,1,646,5689,2006,7049
15982,24,25277.911662733084,0.1300843719122769,1,116,37904,1906,39694
15983,52,21841.886547625523,0.04817020838636869,1,1984,5354,1859,5229
15984,30,34249.89729170888,0.13307424839752127,1,426,10747,1357,11678
15985,19,22106.55131867735,0.09884379110823568,1,268,5636,1862,7230
15986,40,51062.03598553741,0.20128027561371326,1,120,5941,3109,8930
15987,38,20299.459738485002,0.018117772278731962,1,703,12284,1498,13079
15988,25,43888.51767452512,0.15281035711820778,0,42,0,0,-42
15989,27,23935.03967746662,0.06493232841218512,0,11,0,0,-11
15990,21,22148.541835951874,0.2717442533283402,0,81,0,0,-81
15991,18,35752.753855815216,0.015456301675411708,1,595,5611,1449,6465
15992,29,50165.337261874665,0.28237547259500856,0,138,0,0,-138
15993,29,23354.894671615137,0.3330814746033771,0,69,0,0,-69
15994,32,22311.639835506914,0.003137500947573496,1,164,7551,1680,9067
15995,65,23119.977056391486,0.17329754826620603,1,136,10620,1371,11855
15996,32,22395.290383115032,0.29317106757380884,0,33,0,0,-33
15997,55,21546.87775127337,0.10511914018235018,0,38,0,0,-38
15998,18,20701.229577873615,0.0033309592979436815,1,193,7331,1456,8594
15999,45,24862.112653458407,0.053084989142747195,1,201,8838,2285,10922
16000,27,25808.14984754651,0.05725581819988251,1,187,10234,2465,12512
16001,66,39981.66515540454,0.16265319858486993,1,419,11704,1345,12630
16002,26,28104.76315694912,0.1284124785119769,1,899,10437,1897,11435
16003,34,28289.720270351845,0.02609064278199314,1,529,13352,1557,14380
16004,23,23109.67793324841,0.17927100637272467,1,515,6410,1445,7340
16005,39,37781.223255842575,0.032768089353582316,1,3,5288,1490,6775
16006,31,21030.45034927384,0.178525006562443,0,7,0,0,-7
16007,66,36767.576510707535,0.17741817749092115,1,284,8196,1542,9454
16008,22,25923.44699396665,0.3477858680127908,0,1,0,0,-1
16009,54,21710.56036120429,0.09141313790045182,0,64,0,0,-64
16010,65,23745.57406130882,0.054778501096573624,1,245,5772,2706,8233
16011,48,27406.131191534372,0.05028049882747155,1,3188,14147,3442,14401
16012,46,28957.06844707898,0.0037313022134838406,1,878,6036,1460,6618
16013,71,26343.110595655457,0.029269592334821726,0,27,0,0,-27
16014,57,27204.119069185905,0.10230102718823172,1,5,9284,2089,11368
16015,38,20931.804690707304,0.019031677000900932,1,159,5289,2169,7299
16016,50,24881.78346862893,0.15921249599327247,1,164,12140,1902,13878
16017,54,20060.31397226244,0.00828864174445994,1,25,19397,1744,21116
16018,64,39134.329627859195,0.03509818532144888,1,843,6792,4014,9963
16019,42,23197.259714627915,0.004368718117088991,1,278,6247,5550,11519
16020,52,20576.355957891163,0.18311066413790622,1,379,7944,2310,9875
16021,36,22740.83504940453,0.16781306309769553,1,1331,6288,1349,6306
16022,43,25667.784431581185,0.1445163966096131,1,1038,6631,3080,8673
16023,40,24678.68155038101,0.06419148502411985,1,2315,5316,1641,4642
16024,20,23796.43695527885,0.000295859903743716,1,198,6600,1645,8047
16025,29,20525.35240312942,0.11260186521111176,1,1336,15234,1347,15245
16026,72,25898.112518997226,0.04652358627409319,1,285,7496,1701,8912
16027,43,20446.376382989303,0.06609523223965576,1,359,5825,2569,8035
16028,42,29241.427182163963,0.23541771273572756,0,58,0,0,-58
16029,55,40775.59731142773,0.3113319752518691,1,43,12148,1648,13753
16030,36,22094.58556730032,0.34655780978185174,1,2127,6443,1758,6074
16031,29,20130.678873510216,0.052353817339556845,1,1295,8292,1483,8480
16032,60,35923.65776191977,0.010013670609243812,1,325,6577,1598,7850
16033,21,31716.268643629104,0.07462038780933733,1,522,5300,2110,6888
16034,55,35200.65139047873,0.20637931131196804,1,1311,6973,1582,7244
16035,43,37884.68256395576,0.0499421792002269,1,367,8605,1769,10007
16036,27,38908.26669501603,0.20325686144708394,1,398,6253,2222,8077
16037,46,25914.8223720279,0.06526386669477281,1,265,25311,1710,26756
16038,22,29558.354648480694,0.13505002956833873,1,504,6748,5765,12009
16039,59,31909.034495296903,0.09110940362552035,1,54,12703,2182,14831
16040,19,24550.108153314977,0.004357154765064364,1,189,12956,1360,14127
16041,27,23328.847989416747,0.14823522194850636,0,13,0,0,-13
16042,67,26799.432674767635,0.1747895927383466,1,146,10917,1602,12373
16043,21,21697.284476017,0.365082356278543,1,727,6174,1422,6869
16044,53,36024.746351344365,0.20292854659263088,1,246,10106,1390,11250
16045,65,29226.76270030737,0.647851494396246,0,261,0,0,-261
16046,28,31690.01080337269,0.1436021355006321,0,39,0,0,-39
16047,22,23192.41775393859,0.07703878678281084,0,33,0,0,-33
16048,47,26468.262235154234,0.025876051688101812,1,349,8105,1551,9307
16049,50,29588.975571509567,0.25131561058691326,1,411,7297,2831,9717
16050,27,38782.53899362187,0.06600144005284084,0,5,0,0,-5
16051,18,27459.6996404851,0.11245632080488496,1,198,5605,1604,7011
16052,30,21164.353860225623,0.2156015593618455,1,478,5688,1768,6978
16053,53,25586.206925271945,0.05034985175018501,1,324,5951,3496,9123
16054,18,38380.86665040093,0.05196710186787962,1,553,5675,2278,7400
16055,72,20197.963082738028,0.1784188001203092,1,298,7918,1444,9064
16056,36,57391.83728922728,0.30762502298239336,1,147,88732,2001,90586
16057,46,93059.66471382609,0.023198927185311545,1,633,5871,2876,8114
16058,26,22282.035760900253,0.5052328271320364,1,1237,9417,2227,10407
16059,46,25020.326998911645,0.12366148682431274,1,758,14708,1580,15530
16060,58,21171.31334416965,0.04164288991518345,1,307,6029,1431,7153
16061,28,27768.866542214622,0.24195943969347064,1,900,17557,1405,18062
16062,59,23118.528832473203,0.32448840545480273,1,356,11157,1386,12187
16063,67,20028.030147991944,0.06845346868378631,1,226,6870,2837,9481
16064,44,21035.759245869263,0.08738233449931304,1,742,10865,2615,12738
16065,53,20014.59082718925,0.2701730642332914,1,93,7560,3104,10571
16066,25,22289.88375635068,0.10089070218745347,0,34,0,0,-34
16067,74,26913.577944894372,0.05282315872875622,1,178,13159,1752,14733
16068,59,21910.912836322444,0.017234644401249482,1,297,5932,1341,6976
16069,75,24528.131713301762,0.07939589744737592,1,68,5875,1350,7157
16070,28,20326.383086427726,0.012773526196102506,1,315,5736,1412,6833
16071,20,20769.82477481849,0.12908441995671968,1,229,6901,1386,8058
16072,34,26261.25023857003,0.21209056611442195,1,192,5811,1830,7449
16073,73,39285.53323880768,0.01847428018848943,1,441,5622,1339,6520
16074,69,29819.689163122668,0.01757514984483367,1,1070,8302,1980,9212
16075,30,27386.698483632514,0.11618324825388493,1,876,9564,1406,10094
16076,19,76672.84984992318,0.005343734389631993,1,199,5412,1363,6576
16077,26,25782.038821219194,0.006732255011967971,1,1789,5334,1608,5153
16078,60,38055.24437200344,0.06680581749948722,1,132,36906,1404,38178
16079,21,22385.28842596464,0.1296106403334007,0,8,0,0,-8
16080,55,20825.459695663645,0.08043254061218301,1,182,6144,2549,8511
16081,24,30749.765155622666,0.18328677446889852,1,31,6875,1449,8293
16082,41,28153.10133443257,0.03168113444482383,1,752,6663,1595,7506
16083,48,56620.34094212176,0.11980396289679031,1,113,12916,1694,14497
16084,51,20610.27107072024,0.050173983150774495,1,342,17725,1543,18926
16085,24,35804.638014796335,0.1135847982988411,1,724,6093,1736,7105
16086,31,20038.616949338655,0.10389934158871393,1,165,24969,1428,26232
16087,28,37925.11733739639,0.025916904716765662,1,59,8862,1367,10170
16088,24,34537.785669853896,0.015062207702086917,1,297,6837,1897,8437
16089,52,20763.95753270935,0.07948095774242576,0,36,0,0,-36
16090,21,23060.698864905808,0.18041386561547076,0,2,0,0,-2
16091,20,43248.183779924264,0.028756495343742024,0,5,0,0,-5
16092,24,28557.84846221213,0.027674285084228072,1,1314,6288,3084,8058
16093,55,24636.714780962295,0.2350148825449608,1,185,6517,2693,9025
