ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
18381,45,43340.926688594496,0.0015133452281005284,1,1442,7931,4137,10626
18382,64,21705.93096238666,0.10379715135109852,0,50,0,0,-50
18383,75,23337.670558573,0.1428742576357128,0,105,0,0,-105
18384,18,21150.805435661576,0.020505740381674502,1,557,6597,2750,8790
18385,54,24754.259837228612,0.15458510128671485,1,386,7378,1741,8733
18386,58,26423.0223695113,0.11727712945140457,1,112,9190,1358,10436
18387,26,24033.158888768223,0.18989518713696213,0,38,0,0,-38
18388,28,30102.03270066901,0.10803954219168178,1,803,5961,6744,11902
18389,24,26957.633717067434,0.0778228211803808,1,422,6481,1485,7544
18390,53,24908.61231476118,0.08345974093175725,1,1276,6351,1887,6962
18391,64,47748.47360957356,0.09727110336185849,1,527,9437,1459,10369
18392,59,27500.637367150106,0.279843901100781,0,51,0,0,-51
18393,59,20322.2003149481,0.28903481073217663,1,174,5725,1901,7452
18394,30,20309.994456231474,0.23343375123024535,1,172,5730,1420,6978
18395,50,27616.919588652916,0.021334917739221148,0,6,0,0,-6
18396,28,22179.357367980203,0.0010148937083789334,0,38,0,0,-38
18397,39,20787.25649976343,0.15909909059454352,0,95,0,0,-95
18398,31,22883.841386574986,0.4891255500635286,1,476,5490,1444,6458
18399,62,24720.055138230444,0.08074230682850693,1,1918,6414,1342,5838
18400,28,21205.746852285658,0.19937981782518271,0,217,0,0,-217
18401,18,25728.047281358424,0.11187595011142538,1,723,6347,1608,7232
18402,26,34622.04216106643,0.16512714189671576,1,130,22017,1650,23537
18403,43,24430.59328337096,0.15825186873211844,1,1789,8273,1369,7853
18404,28,20951.77035010403,0.11439196277499573,1,52,6253,1432,7633
18405,65,23072.49658284908,0.09912582275361245,1,395,6516,1782,7903
18406,21,21344.533314954067,0.036999874594006485,1,249,6500,1721,7972
18407,70,24932.369203240858,0.15822245570279334,1,199,5480,1431,6712
18408,69,34967.82699161561,0.03261961460062989,1,52,9595,2080,11623
18409,58,31797.32940894586,0.10246239675051626,0,23,0,0,-23
18410,50,23259.799177827634,0.03425975941727636,0,80,0,0,-80
18411,23,32118.755309738197,0.055101003028391514,1,397,11199,1895,12697
18412,75,24014.83578975419,0.2038307615878182,0,5,0,0,-5
18413,55,32261.600660629236,0.10685371111695834,1,1368,6507,1364,6503
18414,65,22561.10382301764,0.05363767513426742,1,245,38144,1412,39311
18415,73,25839.252950613965,0.08304765677369175,0,14,0,0,-14
18416,75,42508.553283228306,0.06423139241773204,1,530,6314,1907,7691
18417,26,23613.081923156227,0.12382463794447386,1,64,11883,5895,17714
18418,31,22097.676167589103,0.14305323893633376,1,886,6352,1907,7373
18419,43,22261.679719671098,0.11326263549417742,1,386,14284,1547,15445
18420,24,40057.78472012759,0.04500574023602568,1,1857,6432,1537,6112
18421,25,47532.98722715307,0.020833798795992908,1,351,9464,1930,11043
18422,74,24068.725767181888,0.26236695667903503,0,74,0,0,-74
18423,48,35044.00156549074,0.03295083743792474,0,34,0,0,-34
18424,46,24340.54273631379,0.05410867899673901,1,66,6026,1475,7435
18425,73,20308.487723393522,0.08105962912370936,1,565,14761,1961,16157
18426,60,21898.373491333048,0.03296972765680939,1,266,8426,1366,9526
18427,24,24693.946540456596,0.03531355055115167,1,117,25019,1516,26418
18428,30,22513.622930078574,0.2177443052271672,0,88,0,0,-88
18429,40,28059.277597390595,0.17775269390101284,1,963,5992,1545,6574
18430,39,60462.70123304533,0.12696888545802393,0,13,0,0,-13
18431,35,23279.24869376344,0.18441484013857545,1,121,10642,1386,11907
18432,29,26199.649758927913,0.2482858568287996,0,60,0,0,-60
18433,20,28460.11610676918,0.20079015491756347,0,32,0,0,-32
18434,74,20441.275402481635,0.2855850942572944,0,5,0,0,-5
18435,53,21132.593048851617,0.3769749385359523,1,1370,9959,1465,10054
18436,69,20076.05203221637,0.08959624806999238,1,2470,8369,1687,7586
18437,65,21050.97044483508,0.019848276096892624,1,253,5474,1881,7102
18438,37,44667.22792933586,0.15328899089298567,1,166,8785,1371,9990
18439,46,31857.175549099215,0.1583602564014356,1,272,10761,1520,12009
18440,40,22988.265950509067,0.08607639883360942,1,193,8831,6888,15526
18441,22,26892.30098122648,0.00759105196239734,1,155,10516,1740,12101
18442,24,43697.279355612416,0.053372983397901114,1,489,7115,2376,9002
18443,49,33890.30138256026,0.17849733980130678,1,88,5952,2815,8679
18444,41,21128.865318983535,0.015531782269507183,1,1604,6114,2469,6979
18445,40,22798.73302959317,0.06033869003816549,1,1253,6071,1746,6564
18446,31,24065.992532707714,0.4119517150492265,1,185,5782,1505,7102
18447,27,49759.5082793887,0.14258487209003629,1,177,5445,1381,6649
18448,29,25414.25067418849,0.04083411046223214,0,19,0,0,-19
18449,36,32292.152735867596,0.011932166420781345,1,346,14895,2267,16816
18450,39,25692.32454177671,0.004890240607594136,1,291,6569,1646,7924
18451,20,23836.661645489738,0.04689995756345565,1,760,5925,5063,10228
18452,19,20256.02217021023,0.057579369348907526,1,65,5770,1966,7671
18453,26,21493.477136590664,0.05184652244623967,1,305,5719,1358,6772
18454,30,27966.776360553333,0.5861239618218411,1,781,9685,1344,10248
18455,45,86252.41516119744,0.19782416602299738,0,60,0,0,-60
18456,70,29413.429306708684,0.04128288994807411,1,932,7593,1354,8015
18457,21,26000.468853957784,0.1862045456861142,0,46,0,0,-46
18458,18,37131.40292533877,0.16627778150983397,1,1986,6209,1551,5774
18459,48,20516.87226125575,0.059984015518096456,1,248,14839,1938,16529
18460,28,22128.296568728558,0.08661123316225547,1,249,6254,1417,7422
18461,64,26379.51567331411,0.09941953453585776,1,2114,9666,1444,8996
18462,54,20481.938926393395,0.06765038306450226,1,141,14965,1575,16399
18463,56,48418.60245991034,0.10549051583340993,0,70,0,0,-70
18464,46,21234.35106800257,0.22500203638396327,0,82,0,0,-82
18465,23,20846.857936213302,0.2540252825166589,1,826,5406,1438,6018
18466,28,34995.88537690724,0.0388916234809132,1,48,5599,1607,7158
18467,41,30643.495183033414,0.012921114441158408,1,1855,16682,2650,17477
18468,42,65212.11821811419,0.07666305650806163,1,262,5890,2082,7710
18469,29,21483.235165937316,0.182316026792185,0,30,0,0,-30
18470,39,22585.62401825686,0.3974471067224239,1,81,6448,2489,8856
18471,32,25314.959231837398,0.38459758376452785,0,66,0,0,-66
18472,42,24491.14640487073,0.020309312207955853,1,131,10784,1882,12535
18473,26,20706.107743543045,0.0903922326793219,1,165,6297,1384,7516
18474,18,22569.479309197854,0.30938994529830594,1,82,5937,1417,7272
18475,57,31504.635921475663,0.1613980752241453,0,15,0,0,-15
18476,22,24063.61762029994,0.09260463451930914,1,83,12520,2197,14634
18477,63,28166.018661515034,0.18241395467187063,0,25,0,0,-25
18478,38,22873.47282261352,0.09401363431064365,1,536,23473,1447,24384
18479,33,23907.122540741613,0.14199492668620947,1,126,5526,2255,7655
18480,41,25572.39015709889,0.07652762704610239,0,25,0,0,-25
18481,42,24982.273079917748,0.022022353019274497,1,182,6053,1423,7294
18482,21,25808.251485371,0.4089639847086169,1,115,13311,2915,16111
18483,51,22387.200854938277,0.3349122281204747,0,11,0,0,-11
18484,69,22100.860962238232,0.006173831365412409,0,6,0,0,-6
18485,20,27447.8590863511,0.014062011377147845,0,64,0,0,-64
18486,25,27605.748801063204,0.13923184637822422,1,111,10099,1469,11457
18487,23,20775.184969126094,0.14148526880527945,0,11,0,0,-11
18488,47,116726.64027014677,0.036436615772270746,1,285,6642,1531,7888
18489,64,41239.20957965386,0.02510477699991139,1,65,5755,2401,8091
18490,35,26974.551414596957,0.257418393643418,1,564,6010,1789,7235
18491,61,20772.621200139583,0.17718099604636756,1,446,6406,2532,8492
18492,54,21834.42517047893,0.1427521994455697,1,240,6042,1779,7581
18493,20,48805.66953646686,0.0195999589997692,1,463,6097,1391,7025
18494,23,28747.5089244649,0.06630383869938351,1,572,10043,1638,11109
18495,28,27717.5974442147,0.057261592273297,1,81,8526,1446,9891
18496,41,23991.42829954215,0.2432398182842791,1,1357,5281,1682,5606
18497,33,35184.61657229124,0.3209642785208232,0,51,0,0,-51
18498,63,20366.625041720716,0.11071404837609726,1,69,6190,1784,7905
18499,47,22111.93118705156,0.09411379825014837,1,415,5901,1754,7240
18500,47,22797.390812636488,0.05268975895139459,1,914,18797,1796,19679
18501,18,24457.960046766293,0.3495684545453492,1,115,7137,2231,9253
18502,51,26443.620321995335,0.05089256632711591,1,100,12529,4243,16672
18503,35,23513.440350599885,0.21347858172883755,0,102,0,0,-102
18504,68,42615.099877105924,0.0276766896984259,0,13,0,0,-13
18505,44,22028.304441979468,0.0005797327625808944,1,881,5719,1516,6354
18506,44,34566.90680963305,0.07663841025126036,1,846,5362,4327,8843
18507,22,20045.494410768988,0.10586761697210452,1,106,9442,1386,10722
18508,35,20858.289445591327,0.05281271644756529,1,459,7987,2352,9880
18509,28,21864.404715085395,0.14634383470516893,1,119,7277,2201,9359
18510,59,29112.82568858959,0.3298979521066413,1,1042,50354,1627,50939
18511,47,20523.1425613372,0.022231279479435134,1,296,5472,1985,7161
18512,74,23624.09245245879,0.27717307406295694,0,34,0,0,-34
18513,22,21531.68879793868,0.06724177131154396,1,308,6496,1424,7612
18514,35,22435.57410864503,0.37693937128996774,1,744,8462,1460,9178
18515,29,20712.57195054134,0.17102895447929242,0,2,0,0,-2
18516,20,30116.472896608208,0.11864701627571686,0,15,0,0,-15
18517,52,25801.43094631566,0.08846221294000103,1,718,7904,2272,9458
18518,74,21037.302191896033,0.23491347145990038,1,661,13635,1856,14830
18519,22,73025.36015707062,0.07411837101805686,1,2206,6211,1709,5714
18520,29,25288.317915469936,0.0677311333656217,1,1106,10094,1599,10587
18521,45,89739.27394575195,0.07620557491263719,1,65,10609,2307,12851
18522,21,23508.453528183167,0.05640559112777184,1,272,8334,2216,10278
18523,38,20028.636546310947,0.029077397465922597,1,600,8468,1836,9704
18524,68,21435.354502916813,0.1704278764889556,1,691,5560,1338,6207
18525,25,20270.05847431848,0.1684046132532833,1,509,6434,1464,7389
18526,45,24772.296364542104,0.3328456195946386,1,816,6935,1465,7584
18527,21,20821.47392056977,0.07653398123880102,1,27,5707,1694,7374
18528,62,31213.11634159484,0.30416539164329703,1,375,5922,1451,6998
18529,46,32625.684422632956,0.06152999809544787,0,4,0,0,-4
18530,64,42681.75466189734,0.02945771829748204,1,511,6190,1648,7327
18531,55,48898.24487632284,0.04787348430212026,1,600,22645,1804,23849
18532,23,32330.80413105489,0.3812188899095306,1,1584,19215,2600,20231
18533,19,21430.4940580957,0.4959272036322685,1,581,8337,1663,9419
18534,27,29117.18008199221,0.053809785612856466,1,68,32215,1513,33660
18535,18,21857.325495502344,0.047536621727363226,1,220,8939,1428,10147
18536,58,20321.537992775986,0.01335904846689197,1,514,8371,1605,9462
18537,65,24369.77274299103,0.0239392499587745,0,2,0,0,-2
18538,18,20234.495696565104,0.05848396070912913,1,1006,6307,1945,7246
18539,35,23363.762111601514,0.14829151842078334,0,112,0,0,-112
18540,20,33697.6201032822,0.21594385934508317,0,19,0,0,-19
18541,21,45344.041648151906,0.2727804732487854,0,44,0,0,-44
18542,20,37535.556906154095,0.0342586821589742,0,13,0,0,-13
18543,42,46554.532642304286,0.010900036364124923,1,1579,6196,1880,6497
18544,25,39156.31817532419,0.17608774433283833,0,176,0,0,-176
18545,62,24890.8932583199,0.048583976409626625,1,469,7863,1334,8728
18546,61,25181.842654474745,0.037706958999629135,1,86,5815,1450,7179
18547,20,21939.82832506189,0.19682779834725045,1,507,11237,1870,12600
18548,39,21579.756264247124,0.07356115685934642,1,248,11179,1709,12640
18549,55,26429.174890589657,0.0776264432221427,1,272,5960,1496,7184
18550,33,26006.345495133428,0.661734986575805,1,590,6508,1421,7339
18551,23,22622.353646157233,0.11439973286212715,1,43,7550,1878,9385
18552,29,27338.723444372885,0.027052328325293452,1,174,14490,1492,15808
18553,33,21503.490347338353,0.1300762529411664,1,501,6297,1513,7309
18554,23,21339.468398795674,0.018961567319881915,1,26,6538,2172,8684
18555,30,22790.9330548541,0.015530403027796697,1,59,12426,1429,13796
18556,47,24319.682384214262,0.020672703716152294,1,1400,24903,1791,25294
18557,19,22746.699758709867,0.19424361336984786,1,168,6249,1379,7460
18558,59,44275.68569140628,0.11796266180074011,0,87,0,0,-87
18559,32,20830.934725059135,0.0986022819748274,1,442,6302,1912,7772
18560,46,28747.495210136334,0.019384377909287608,0,3,0,0,-3
18561,20,23987.087445363235,0.031209761067352834,1,78,6404,2043,8369
18562,38,37825.248686415645,0.036610251750849775,1,39,5779,3023,8763
18563,21,27013.764998887826,0.130793451032655,1,595,6601,1897,7903
18564,49,20413.8809259501,0.20530150449759535,1,142,10463,1695,12016
18565,50,41938.83167770832,0.08627554604050111,1,220,7514,1613,8907
18566,50,22477.98930849495,0.046773576043971636,1,275,6883,1982,8590
18567,71,25703.60646259693,0.025689192033483337,1,306,6729,2751,9174
18568,51,32656.906260584074,0.17765815164887017,0,29,0,0,-29
18569,23,25186.123779124788,0.0008400573840767236,0,54,0,0,-54
18570,39,22051.586524670995,0.09569619896628925,1,326,11336,1442,12452
18571,22,22718.45511643433,0.12005244743011954,0,12,0,0,-12
18572,72,27303.14200867428,0.03891524046633465,1,478,8356,2316,10194
18573,66,41641.14680117925,0.34287622170892934,0,100,0,0,-100
18574,50,27095.959664620168,0.09336291791302656,1,288,8761,2832,11305
18575,22,20480.32449981973,0.02359248804654871,1,339,7541,3018,10220
18576,30,35538.05808292843,0.06364375134227503,1,636,8841,11366,19571
18577,25,53370.32386514403,0.0011720651687231315,1,101,7713,1446,9058
18578,71,25062.305372250652,0.06960343916639748,1,1665,6040,1552,5927
18579,30,30944.352017693127,0.13686925200853153,1,3361,5684,1819,4142
18580,24,20902.00764821291,0.02074891691188577,1,190,7245,4182,11237
18581,59,24626.93720607373,0.19260024481505017,0,30,0,0,-30
18582,40,21789.210189412515,0.07387993083699508,1,62,8027,1360,9325
18583,21,26183.037838765256,0.015869441550249424,1,966,11385,1505,11924
18584,56,20118.166503196484,0.1526385671744293,0,74,0,0,-74
18585,32,27302.431394504336,0.0068426074463931825,1,152,6249,1548,7645
18586,67,48080.3045300108,0.17637617522983082,1,918,5282,1516,5880
18587,28,21091.601921389596,0.08204490878553176,1,326,12412,1345,13431
18588,23,26361.830309864326,0.2916624238657409,1,66,5427,1605,6966
18589,33,30611.034093052174,0.23246339202604058,0,17,0,0,-17
18590,29,22551.153421488252,0.006271222688439233,1,816,6325,2168,7677
18591,47,20213.024546026987,0.20867541476883486,1,678,7395,1412,8129
18592,58,21035.11843616868,0.20185301971475764,1,106,5908,1420,7222
18593,33,33531.27092825463,0.00021443443160739146,1,1776,10211,1403,9838
18594,63,50658.09216102982,0.015532300045551452,0,16,0,0,-16
18595,46,22960.30710017653,0.3642999644693459,1,0,19048,1455,20503
18596,72,26942.370267200415,0.08610442892400764,1,654,5592,1349,6287
18597,31,33296.97569038026,0.14129973427689393,1,840,6357,1389,6906
18598,48,43438.592711962236,0.5850211380952629,1,377,6509,1581,7713
18599,44,38559.129958616395,0.01527500613418058,1,32,13118,1439,14525
18600,30,21114.136380373326,0.11769557243393337,1,1619,8524,1346,8251
18601,31,20105.468557604352,0.11367456755228593,1,1084,5397,1393,5706
18602,18,29631.755887723808,0.08735638144956998,1,1377,7325,1456,7404
18603,68,27538.19372970432,0.1845256200870017,0,9,0,0,-9
18604,18,21118.826769824467,0.013970804050991874,1,128,5545,1835,7252
18605,73,22655.929232001152,0.126057921457077,1,152,11415,2121,13384
18606,31,22709.666216604535,0.025139788913761944,0,1,0,0,-1
18607,53,24206.048249824828,0.15945153185498656,0,81,0,0,-81
18608,24,23747.370028258352,0.0028614218949869945,1,438,6104,1958,7624
18609,62,20096.26969853714,0.19505049685740766,0,17,0,0,-17
18610,68,22672.048820945107,0.10571843074920131,1,441,12030,1437,13026
18611,64,23389.070071733062,0.3006770970620343,0,10,0,0,-10
18612,34,45862.668393505766,0.1289577923506904,0,46,0,0,-46
18613,24,28632.980518573982,0.4228847275822218,1,347,9678,1362,10693
18614,27,24180.77737531719,0.3513767615151738,0,24,0,0,-24
18615,46,23522.275333761252,0.22051356829544994,0,11,0,0,-11
18616,23,38390.545340540426,0.05151554559456468,0,33,0,0,-33
18617,69,26940.062329932574,0.09473386450750447,1,567,11247,2531,13211
18618,50,23403.29972200631,0.10822768767113831,1,13,6673,1356,8016
18619,20,21634.440376278104,0.016682072331041634,1,620,5582,2375,7337
18620,37,32687.31047319794,0.03543421648421345,1,468,6812,1501,7845
18621,19,28703.787695152805,0.16298237113278438,1,510,7380,1343,8213
18622,29,22680.018501769315,0.016512336191672104,1,87,11321,2234,13468
18623,75,24243.716786811685,0.08692482539628821,1,503,5252,1603,6352
18624,39,24605.925337264474,0.02208053809933449,1,807,5511,1633,6337
18625,23,20212.785022436427,0.0270848480627184,1,947,6257,1447,6757
18626,19,25678.215193306816,0.17568196689152818,1,41,5968,1742,7669
18627,31,23882.390732348053,0.13577774998927547,1,379,6747,1982,8350
18628,33,20474.14720618975,0.12052799278702582,0,34,0,0,-34
18629,27,23714.63931337284,0.060283563897732706,1,814,5250,1363,5799
18630,47,21666.15859756884,0.011157026165702896,1,460,10507,1481,11528
18631,19,48783.34695255201,0.2398248908817209,1,13,9081,3087,12155
18632,38,31921.394605277714,0.013614811194783978,1,268,5764,1349,6845
18633,32,20992.794761457153,0.0033726215661500033,1,109,6287,1341,7519
18634,59,29338.881705204953,0.08516932374595225,1,51,7177,1480,8606
18635,45,54614.14526163906,0.10514602921004096,1,836,6439,1839,7442
18636,28,20351.23918752475,0.15608863307024445,1,338,14758,1448,15868
18637,54,46502.42075232185,0.07576801179554318,1,257,10639,1614,11996
18638,29,23797.023610362572,0.12814104427080866,1,220,9570,1930,11280
18639,75,20617.937991903385,0.03716151354818718,1,196,8479,4675,12958
18640,49,21140.019680179346,0.02503275394137314,1,680,7787,1545,8652
18641,59,28666.478779191304,0.41785096945657607,0,20,0,0,-20
18642,58,22442.066714719524,0.13747141738779908,1,2228,7403,2135,7310
18643,34,20085.14274842573,0.16722927270144777,1,888,14417,2628,16157
18644,29,25989.232018651033,0.12811521327255415,0,183,0,0,-183
18645,69,20947.284536132433,0.11433286462560371,1,414,5732,2144,7462
18646,57,22304.457924069768,0.17864799745787832,0,28,0,0,-28
18647,26,29068.33211984636,0.2317869405751932,1,289,11505,2888,14104
18648,56,25288.65828721797,0.009584302611410696,1,468,6292,1734,7558
18649,65,29580.172662266425,0.2447526969702534,1,1637,7115,6331,11809
18650,45,31273.154122026415,0.152411490796104,1,80,5513,1781,7214
18651,24,25175.965081672286,0.11059149656286438,1,327,7602,1664,8939
18652,18,21724.724210416738,0.0013007721654462367,0,133,0,0,-133
18653,59,46047.75717178651,0.12373271406894477,1,1561,9921,1593,9953
18654,34,36130.10824795264,0.017586649107410098,1,1993,7383,2333,7723
18655,62,42261.14060856623,0.09631315581992476,1,144,17400,1414,18670
18656,49,29293.967157761075,0.0751282522743456,1,511,6559,1376,7424
18657,55,56250.6065295842,0.07749157961871368,1,1208,9347,1765,9904
18658,39,35512.89041253352,0.05784129689453478,0,3,0,0,-3
18659,39,21441.344321966877,0.024419472904694477,1,621,6825,1624,7828
18660,29,35273.39741097566,0.07708568820766196,1,1436,5363,2858,6785
18661,70,33674.80881728541,0.07039734128688674,1,1065,12263,1757,12955
18662,53,34590.28383262583,0.07605994038581666,1,303,5970,1675,7342
18663,23,31164.228571261167,0.10227304057660093,1,322,16610,1343,17631
18664,25,20406.84474952822,0.10711107233370926,1,346,24821,1791,26266
18665,48,20984.04155973881,0.07899149818668051,1,665,6604,1476,7415
18666,20,24764.150658050825,0.12060263177680595,0,0,0,0,0
18667,29,25068.174897263594,0.34859711195277177,1,628,5610,1846,6828
18668,28,51389.0431588634,0.02790325984179127,1,348,11724,1335,12711
18669,28,22738.475870186296,0.23084602786147657,1,396,7090,1387,8081
18670,35,20419.129040990436,0.019650334211507126,1,260,11159,3250,14149
18671,30,20853.850721409457,0.1686967333902372,1,56,5961,2583,8488
18672,68,31915.912140374985,0.02067751353842988,1,1290,8495,1661,8866
18673,19,22437.678927567657,0.06653028492402327,1,318,12344,1516,13542
18674,38,24887.247444255416,0.20793372856473077,1,115,15516,2278,17679
18675,21,32864.09923586782,0.05935419718666929,1,519,74526,1390,75397
18676,60,42240.344379086695,0.0284895232113493,1,190,5974,1347,7131
18677,41,39017.25216342688,0.05456024474826486,1,1133,11722,2270,12859
18678,27,27778.00749244019,0.1609255730351462,1,1659,5439,2021,5801
18679,30,21888.68070100917,0.004382282992042237,1,386,9892,1413,10919
18680,38,21017.19679074842,0.1959989853620728,1,376,14037,1335,14996
18681,46,41832.3544174506,0.26522977365241335,0,6,0,0,-6
18682,29,57588.05649899986,0.14655491348240113,1,517,5883,1388,6754
18683,28,26495.95730827546,0.05086925826701724,1,43,7691,1831,9479
18684,20,24067.13230042019,0.44425270636283587,0,31,0,0,-31
18685,22,26295.84238778943,0.13239640000428055,1,143,5345,1766,6968
18686,46,20935.819081245754,0.15815032301364346,1,264,11276,1499,12511
18687,35,22682.447756126974,0.21853647538781049,1,356,7328,2087,9059
18688,41,23762.239543640997,0.044772722219726314,1,411,6825,4773,11187
18689,49,39249.56318833925,0.14016526381254793,1,152,5550,1540,6938
18690,63,23122.428153157067,0.1914932199489841,0,29,0,0,-29
18691,53,28861.750419803837,0.03862536441314799,1,570,15254,2235,16919
18692,32,30552.620276445283,0.03569092733968843,0,23,0,0,-23
18693,34,22514.22311396981,0.3286557742950617,0,18,0,0,-18
18694,24,21095.585614039013,0.19528839562164896,1,971,8575,1488,9092
18695,63,34146.43975061576,0.2560759448738016,1,753,7923,1550,8720
18696,63,20262.60301965133,0.10795440013515242,1,197,5488,2366,7657
18697,29,26510.91494341443,0.08949747279025015,0,63,0,0,-63
18698,59,34138.92633399574,0.2013541497095453,0,40,0,0,-40
18699,31,45908.17087130826,0.07407395426185455,1,1334,9724,1711,10101
18700,42,30046.95891767242,0.09870153901097808,1,103,6471,1354,7722
18701,35,24352.0215040345,0.1023505412838559,1,366,8095,1490,9219
18702,27,29905.15577132767,0.06285612294980052,1,286,5475,1369,6558
18703,19,30298.549489328016,0.010360823853698655,0,74,0,0,-74
18704,44,21599.54687215328,0.27227424533533456,1,75,11060,1863,12848
18705,22,25904.795248345457,0.13204352355464566,1,72,5588,1709,7225
18706,20,22578.749083401028,0.04931569599889877,1,241,6008,1723,7490
18707,55,28822.952863077935,0.1011299064767502,1,169,8879,1941,10651
18708,70,26028.516500251306,0.35133247916976224,1,305,7027,1382,8104
18709,65,22916.036924843276,0.11484098667584423,1,874,5937,1355,6418
18710,22,23542.68737065045,0.02885318550557127,1,26,5512,2894,8380
18711,61,25235.861896024424,0.026467783490935783,1,514,5556,1905,6947
18712,36,28186.393520692236,0.2888605187475717,1,91,5996,1548,7453
18713,24,64582.0758078285,0.1997317325775681,0,31,0,0,-31
18714,41,28372.441881633073,0.013127827238032614,1,148,9459,2023,11334
18715,22,21367.91001748541,0.04647484540671536,1,2718,15198,1650,14130
18716,20,27677.88665386415,0.08999109391459346,1,777,6688,1392,7303
18717,28,20338.729488141136,0.24335261748207002,1,430,6502,1417,7489
18718,58,23777.053608275943,0.12441964511145631,1,208,10478,1366,11636
18719,65,21772.10418876828,0.20200955419515643,1,410,12946,1490,14026
18720,43,21145.864358144445,0.3374462070298606,0,17,0,0,-17
18721,59,20420.918754020655,0.2605344756311931,1,124,7502,1423,8801
18722,28,21104.873471113668,0.11187839341879761,1,512,10504,1450,11442
18723,45,35741.60177323266,0.09346589169336193,1,861,5602,1737,6478
18724,33,20584.17836036955,0.020015056021754945,1,1379,7561,1484,7666
18725,33,22877.90599111312,0.2843577655303031,1,596,6316,1433,7153
18726,67,20874.860757621336,0.09880793235611944,0,1,0,0,-1
18727,38,33328.98789245441,0.03973999852270573,1,169,12441,1602,13874
18728,55,23232.73478658142,0.012437029982056888,1,993,6054,3193,8254
18729,35,23071.147991837952,0.04483620157629314,1,98,6262,1425,7589
18730,35,20315.290419734887,0.14473241477394636,1,1029,5583,3272,7826
18731,73,21749.954220488187,0.12907668816068307,0,80,0,0,-80
18732,66,27505.883581284073,0.09658084747457203,1,918,8000,1939,9021
18733,47,24069.403387662078,0.01151634687701839,0,4,0,0,-4
18734,21,24620.046641940728,0.08853890851556737,1,981,43605,1358,43982
18735,38,21200.59974869053,0.2875520555543464,1,633,6265,1612,7244
18736,44,22976.268167054503,0.10079645981970381,0,64,0,0,-64
18737,24,20389.384072765355,0.1495026138282517,0,17,0,0,-17
18738,23,29552.21036720219,0.2317798154436577,1,2299,6684,1387,5772
18739,23,20029.78662507916,0.06760550418213614,1,259,8027,1844,9612
18740,68,20986.074935824265,0.2388258559038058,0,23,0,0,-23
18741,55,22762.744325938587,0.1973918199799892,1,195,6743,2263,8811
18742,39,20708.55922598974,0.010986363320840919,1,416,17831,1774,19189
18743,18,47816.1697640796,0.14620319854530447,1,267,8094,2257,10084
18744,56,20186.481553312005,0.02807770406842648,1,802,17146,1879,18223
18745,65,20857.516395867562,0.12954856654543007,1,442,6119,1815,7492
18746,32,31102.945180119237,0.10179686846676075,1,318,15156,1469,16307
18747,26,101950.18133944311,0.005946996548350427,1,1129,25659,1368,25898
18748,21,20116.458333135302,0.15780456978813384,1,745,28825,1363,29443
18749,59,33348.81863284011,0.10102496185193792,1,28,6363,1518,7853
18750,22,29505.06037386986,0.011690105510914803,0,63,0,0,-63
18751,47,37728.166961679504,0.23378433817483382,1,1515,8199,1828,8512
18752,40,24010.819568832176,0.06804797824200194,1,1044,5707,2110,6773
18753,36,23931.07376714729,0.14459031888638,1,160,6108,1519,7467
18754,59,35020.45670734952,0.07552674252668229,1,238,5342,1698,6802
18755,20,32031.65850652624,0.07173671257683277,0,16,0,0,-16
18756,40,27370.091884563335,0.028588109927216093,1,920,7115,1460,7655
18757,33,22305.429155720663,0.43003340184145006,0,92,0,0,-92
18758,50,120340.12469537016,0.08661689608754657,1,184,5657,2253,7726
18759,20,29662.831579974838,0.26930936202140376,1,202,5780,1957,7535
18760,39,34676.86356296349,0.16512048440110952,1,284,9253,1773,10742
18761,46,25968.906570437226,0.04096619820601375,1,279,12384,2212,14317
18762,35,21248.215240030913,0.04827075651348812,1,823,11631,2564,13372
18763,21,20454.836437307655,0.025758268798963715,1,197,6319,1419,7541
18764,37,21880.461294590754,0.38563029246359787,1,39,6443,1686,8090
18765,23,33325.874205336935,0.07893107861134863,1,124,12594,3092,15562
18766,29,26851.322248785375,0.11947168127367251,1,812,26763,1438,27389
18767,56,27141.170346157764,0.02751695915340072,1,231,10496,8460,18725
18768,65,25709.043065244226,0.011093241884376765,1,1757,57066,1420,56729
18769,29,27418.114626972427,0.11821685334807298,1,676,8541,1583,9448
18770,45,25154.002087585144,0.21920109189200765,0,20,0,0,-20
18771,18,20691.861256473963,0.04279105166501552,0,224,0,0,-224
18772,19,48042.325953197134,0.06786738444667004,1,122,8223,2449,10550
18773,36,23379.173897910932,0.024273071907242958,1,782,8641,3222,11081
18774,19,21289.885583265874,0.07413321999778019,0,15,0,0,-15
18775,21,30751.27861088097,0.3199340994576901,1,962,9581,2127,10746
18776,22,23712.02009699512,0.004916346449161691,1,426,8796,1344,9714
18777,39,24408.595009997513,0.24203494800863773,0,29,0,0,-29
18778,62,23769.91423405078,0.3963700255593175,1,1083,6646,1632,7195
18779,26,23574.702685990353,0.06591357055389599,0,46,0,0,-46
18780,29,23716.70538432375,0.0858416717785824,1,232,6658,1339,7765
18781,43,25141.282645486626,0.32114316332771325,1,449,5523,1720,6794
18782,23,20845.848339117325,0.08041583416444506,1,102,12499,4524,16921
